,age,income,credit_score,existing_loans,employed,default,loan_amount,loan_tenure_months
2126,27,26181,695,1,1,0,183267,24
2127,55,179077,712,3,1,0,1074462,12
2128,50,160747,633,2,1,0,1125229,36
2129,50,160845,726,4,1,0,965070,24
2130,47,159312,720,4,1,0,1274496,18
2131,42,68361,579,1,1,0,341805,18
2132,50,118179,699,4,1,0,709074,24
2133,49,151897,749,5,1,0,1063279,12
2134,37,66038,669,1,1,0,396228,12
2135,35,23778,504,3,0,1,90250,30
2136,43,26489,690,3,0,0,80602,18
2137,60,71601,817,2,1,0,358005,24
2138,27,20642,672,1,1,0,123852,24
2139,25,32150,814,2,1,0,257200,30
2140,43,67258,635,2,1,0,403548,30
2141,42,75919,607,3,1,0,379595,18
2142,44,65961,699,0,1,0,395766,12
2143,44,68736,634,3,1,0,343680,12
2144,39,66380,726,1,1,1,398280,36
2145,59,105250,670,2,1,0,736750,30
2146,25,31747,817,0,1,0,190482,30
2147,32,60173,664,0,1,0,300865,30
2148,40,66519,707,3,1,0,399114,12
2149,25,17581,747,2,0,0,53452,24
2150,39,65979,776,1,1,0,395874,36
2151,61,71356,818,2,1,0,428136,36
2152,42,27225,681,0,0,0,97933,36
2153,44,75406,668,2,1,0,527842,12
2154,26,16023,546,0,0,0,60623,30
2155,34,22799,863,2,0,1,95944,12
2156,37,79435,728,2,1,1,635480,12
2157,38,65026,760,3,1,0,455182,18
2158,57,103729,744,2,1,0,829832,30
2159,48,160410,703,3,1,0,1283280,12
2160,28,12983,728,1,0,0,70913,24
2161,44,79196,655,0,1,0,475176,36
2162,47,28154,675,2,0,0,122494,36
2163,55,172591,623,2,1,0,1208137,30
2164,60,12363,824,1,0,0,100362,12
2165,29,34431,744,4,1,0,275448,36
2166,32,51687,858,0,1,0,361809,36
2167,26,23409,883,1,1,0,187272,24
2168,39,66731,587,4,1,1,400386,18
2169,47,176424,778,2,1,0,1058544,36
2170,53,106598,591,2,1,0,639588,36
2171,41,68846,714,2,1,1,413076,18
2172,38,69782,725,0,1,0,488474,12
2173,43,83487,597,1,1,0,417435,30
2174,31,55725,640,1,1,0,390075,18
2175,67,98647,728,3,1,1,591882,18
2176,25,24087,714,2,1,0,168609,18
2177,44,26700,618,1,0,0,105770,18
2178,66,90709,644,4,1,0,362836,18
2179,42,69463,580,3,1,0,486241,36
2180,39,66483,603,1,1,0,465381,30
2181,37,69973,670,4,1,0,489811,24
2182,39,81997,778,4,1,0,655976,36
2183,58,133028,789,1,1,0,931196,18
2184,25,30866,846,2,1,0,246928,30
2185,60,89665,733,2,1,0,537990,18
2186,25,33681,715,3,1,0,235767,36
2187,38,76039,739,1,1,0,532273,18
2188,36,82870,738,2,1,1,497220,24
2189,49,155667,570,2,1,0,1089669,24
2190,25,30715,851,3,1,0,215005,36
2191,47,109269,545,1,1,0,655614,18
2192,66,70728,791,0,1,0,424368,30
2193,25,33869,704,1,1,0,270952,24
2194,44,69041,612,1,1,0,483287,30
2195,34,50004,742,1,1,0,300024,12
2196,47,160628,690,2,1,0,1124396,24
2197,42,69749,645,1,1,0,418494,18
2198,34,45498,589,1,1,0,318486,36
2199,47,103767,582,5,1,0,622602,30
2200,63,72982,651,0,1,0,291928,30
2201,39,83622,669,1,1,0,585354,36
2202,50,142600,603,5,1,0,713000,18
2203,26,28020,703,4,1,0,224160,12
2204,30,13422,614,3,0,1,70990,30
2205,47,103107,728,1,1,0,824856,24
2206,59,100843,798,1,1,0,605058,12
2207,46,112992,723,3,1,1,677952,24
2208,38,26858,692,4,0,1,86513,36
2209,41,26570,657,0,0,0,81013,36
2210,26,26344,815,1,1,0,184408,30
2211,49,157141,684,2,1,0,942846,36
2212,52,29120,899,2,0,0,125173,18
2213,36,77608,605,2,1,1,465648,12
2214,36,67864,723,1,1,0,542912,18
2215,45,26038,813,1,0,0,100250,30
2216,36,68517,644,1,1,0,479619,30
2217,41,70513,681,3,1,0,423078,30
2218,67,72062,750,5,1,1,432372,12
2219,39,69109,731,4,1,0,414654,18
2220,37,65527,744,3,1,1,393162,12
2221,34,55672,792,1,1,0,445376,36
2222,50,173563,672,5,1,1,1041378,30
2223,39,65902,814,2,1,0,527216,12
2224,34,48289,562,2,1,0,241445,30
2225,57,123200,786,0,1,0,739200,18
2226,59,106246,791,4,1,0,637476,18
2227,34,47579,638,3,1,0,285474,24
2228,25,16919,583,1,0,1,56047,24
2229,54,178283,681,5,1,0,1069698,30
2230,33,59048,732,2,1,0,354288,18
2231,51,29122,673,1,0,1,85226,36
2232,25,33296,740,1,1,0,233072,18
2233,52,149200,855,0,1,0,895200,24
2234,27,25886,590,3,1,1,129430,18
2235,50,100686,543,3,1,0,503430,12
2236,42,68256,694,2,1,0,477792,12
2237,30,39614,645,3,1,0,277298,24
2238,37,73225,661,1,1,0,439350,30
2239,50,117428,801,1,1,0,821996,30
2240,43,72992,690,0,1,0,510944,36
2241,49,177999,697,2,1,1,1245993,30
2242,65,71703,665,3,1,0,358515,24
2243,25,27293,696,2,1,0,163758,36
2244,61,86105,721,2,1,0,516630,18
2245,43,82084,900,0,1,0,574588,30
2246,31,16504,722,1,0,1,80459,30
2247,26,25325,793,1,1,0,151950,18
2248,39,68925,714,1,1,0,482475,36
2249,53,164971,537,0,1,0,824855,36
2250,40,84934,654,1,1,0,509604,36
2251,60,71565,722,2,1,0,429390,18
2252,25,27242,757,2,1,0,190694,30
2253,41,72543,716,3,1,0,580344,36
2254,26,23097,773,2,1,0,184776,30
2255,46,141506,583,5,1,0,990542,30
2256,52,104118,703,1,1,0,624708,24
2257,36,75208,806,2,1,0,526456,12
2258,25,26758,622,1,1,0,133790,18
2259,44,66372,789,2,1,0,530976,36
2260,47,153073,785,3,1,0,1071511,36
2261,46,166029,601,2,1,0,996174,12
2262,56,117010,727,3,1,0,819070,24
2263,29,36275,712,2,1,0,253925,30
2264,50,179452,685,3,1,0,897260,18
2265,56,135012,577,3,1,1,945084,18
2266,25,31558,678,4,1,0,220906,24
2267,45,27272,687,2,0,0,94490,24
2268,35,20029,564,3,0,0,68246,18
2269,41,79962,595,1,1,1,399810,12
2270,46,117142,625,1,1,1,819994,30
2271,36,66821,616,3,1,0,467747,24
2272,33,45122,726,2,1,0,360976,36
2273,42,69909,772,2,1,0,419454,18
2274,28,28784,675,2,1,0,143920,24
2275,28,30844,761,1,1,0,246752,12
2276,50,168369,776,2,1,0,1178583,12
2277,28,26996,693,0,1,0,188972,24
2278,49,28260,732,2,0,0,133329,36
2279,47,112414,682,1,1,0,562070,12
2280,25,22363,610,3,1,0,134178,36
2281,33,51900,640,4,1,0,259500,24
2282,56,121836,726,3,1,0,852852,18
2283,30,39418,690,5,1,0,236508,12
2284,36,65033,758,0,1,0,455231,36
2285,47,159815,549,1,1,0,799075,12
2286,51,118930,568,4,1,0,713580,24
2287,38,73715,577,1,1,0,368575,12
2288,34,56499,713,4,1,0,338994,24
2289,59,104197,589,1,1,0,625182,18
2290,62,87426,725,4,1,0,437130,30
2291,53,150854,760,2,1,0,1055978,18
2292,43,66808,821,2,1,0,467656,12
2293,32,57232,812,0,1,0,400624,36
2294,32,58018,644,2,1,1,406126,24
2295,48,119424,566,3,1,0,716544,36
2296,47,29842,649,3,0,0,128418,36
2297,58,106893,778,2,1,0,748251,18
2298,49,153442,668,2,1,0,1074094,30
2299,25,20105,698,2,1,0,140735,24
2300,54,150361,655,1,1,0,751805,24
2301,30,38754,826,3,1,0,310032,30
2302,37,75084,618,0,1,0,450504,24
2303,45,26625,705,4,0,1,108789,30
2304,65,92276,788,2,1,0,553656,30
2305,70,70425,847,0,1,0,352125,12
2306,49,140933,644,1,1,0,704665,24
2307,39,26342,776,2,0,0,90946,30
2308,48,152659,649,3,1,0,763295,30
2309,52,29716,810,2,0,1,100102,18
2310,38,27381,838,2,0,1,67350,24
2311,63,13095,628,2,0,1,51854,24
2312,44,27487,752,2,0,0,127433,30
2313,47,28985,789,2,0,1,123806,24
2314,49,168111,676,2,1,0,1008666,18
2315,47,103520,743,1,1,0,621120,30
2316,52,177907,748,1,1,1,1067442,36
2317,34,55202,860,1,1,0,386414,18
2318,35,55779,542,0,1,0,334674,12
2319,28,13276,695,2,0,1,65265,12
2320,47,148066,599,1,1,0,888396,12
2321,51,104200,701,2,1,0,833600,18
2322,47,163934,637,1,1,0,819670,12
2323,62,73356,679,2,1,0,366780,12
2324,41,68932,630,2,1,0,482524,30
2325,50,111443,712,1,1,0,668658,18
2326,28,14596,785,1,0,1,77556,18
2327,37,71544,670,0,1,0,357720,30
2328,50,104410,814,4,1,0,626460,30
2329,52,169074,783,4,1,0,1014444,12
2330,38,27920,862,2,0,1,78947,36
2331,41,70476,732,2,1,0,563808,30
2332,25,32857,695,2,1,0,229999,12
2333,37,74759,573,3,1,1,523313,24
2334,52,104050,637,1,1,0,624300,18
2335,48,100720,683,3,1,0,705040,18
2336,48,112702,692,3,1,0,676212,24
2337,42,26930,887,0,0,0,133152,36
2338,42,67409,683,4,1,0,404454,12
2339,34,59199,558,1,1,0,414393,12
2340,50,29047,753,3,0,1,108044,18
2341,47,102515,748,2,1,0,820120,12
2342,47,167548,663,3,1,0,1172836,24
2343,35,57671,870,1,1,0,346026,30
2344,25,32892,548,0,1,0,197352,30
2345,55,147667,799,2,1,0,1033669,36
2346,36,66275,676,0,1,0,331375,36
2347,31,62510,623,0,1,0,437570,30
2348,50,28347,892,2,0,0,131555,24
2349,37,65398,758,2,1,0,457786,12
2350,54,113507,676,3,1,0,567535,12
2351,49,110419,674,2,1,1,662514,12
2352,50,140802,722,2,1,0,1126416,24
2353,25,30958,663,3,1,0,185748,36
2354,56,110823,803,1,1,0,775761,36
2355,45,67004,707,2,1,0,469028,30
2356,37,74059,781,2,1,0,444354,18
2357,43,27213,716,3,0,0,135466,36
2358,25,29573,769,2,1,1,236584,24
2359,46,28076,807,3,0,0,141993,36
2360,29,35803,834,3,1,0,214818,30
2361,25,27581,739,2,1,0,220648,18
2362,25,27583,630,0,1,0,165498,18
2363,55,28748,686,3,0,0,96202,18
2364,34,47050,697,3,1,0,235250,36
2365,60,73879,654,3,1,0,369395,18
2366,35,56757,640,2,1,0,397299,30
2367,25,27763,713,2,1,0,222104,30
2368,28,10915,621,2,0,0,57154,12
2369,56,103673,605,3,1,0,725711,12
2370,40,68702,564,2,1,1,343510,12
2371,35,61091,738,1,1,0,488728,36
2372,43,67091,727,3,1,0,536728,18
2373,48,28222,674,2,0,0,127175,36
2374,55,105118,779,2,1,0,840944,30
2375,59,119597,620,2,1,0,717582,18
2376,37,66550,730,3,1,0,465850,12
2377,26,26159,704,0,1,0,183113,12
2378,37,65998,640,0,1,0,329990,24
2379,45,68210,660,1,1,0,409260,12
2380,30,33799,654,1,1,0,168995,30
2381,30,10673,720,1,0,1,90992,24
2382,46,107382,747,5,1,0,644292,24
2383,41,82916,665,1,1,0,497496,30
2384,42,78423,643,1,1,0,470538,24
2385,32,60673,710,2,1,0,424711,12
2386,39,27450,567,2,0,1,89474,12
2387,30,39349,702,0,1,0,236094,36
2388,52,113782,824,5,1,0,910256,24
2389,54,110134,643,1,1,0,770938,36
2390,25,26229,685,1,1,0,157374,36
2391,30,33001,781,5,1,0,264008,12
2392,25,25645,760,2,1,0,205160,12
2393,34,55895,704,2,1,0,391265,18
2394,40,76202,695,1,1,0,381010,24
2395,25,34526,601,2,1,0,241682,30
2396,30,33954,739,1,1,0,237678,18
2397,29,38848,592,4,1,0,194240,30
2398,44,68931,534,2,1,0,344655,30
2399,42,68934,780,0,1,0,551472,24
2400,33,45841,730,2,1,0,275046,12
2401,44,66836,770,2,1,0,534688,18
2402,35,50650,641,2,1,1,303900,18
2403,38,72638,737,2,1,0,508466,12
2404,62,14320,664,0,0,0,62333,24
2405,58,107343,673,2,1,0,536715,36
2406,26,20997,777,2,1,0,125982,36
2407,51,162185,688,1,1,0,1135295,24
2408,51,154521,644,0,1,0,927126,18
2409,28,30301,590,1,1,0,212107,24
2410,51,176133,728,0,1,0,1232931,18
2411,60,12717,784,3,0,1,100826,30
2412,28,12966,637,3,0,0,52161,30
2413,30,37120,755,3,1,1,222720,24
2414,54,100098,624,1,1,0,600588,12
2415,45,66829,759,0,1,0,467803,36
2416,48,28934,702,3,0,0,132872,36
2417,46,157277,721,2,1,0,1100939,36
2418,46,176307,644,0,1,0,881535,12
2419,26,22792,728,4,1,1,136752,12
2420,54,147149,652,3,1,0,735745,12
2421,56,127902,666,1,1,0,895314,36
2422,39,66756,578,1,1,1,400536,30
2423,41,66271,638,2,1,0,397626,30
2424,25,34010,657,1,1,0,238070,36
2425,48,111386,725,1,1,0,668316,24
2426,48,159282,747,2,1,0,1274256,12
2427,41,69810,651,2,1,1,488670,24
2428,55,177781,686,4,1,0,1244467,36
2429,37,26360,834,0,0,0,62924,36
2430,48,178587,710,3,1,0,1428696,30
2431,29,35822,657,2,1,0,214932,30
2432,41,68121,565,1,1,1,476847,30
2433,39,68886,631,1,1,1,413316,18
2434,44,26016,628,5,0,1,81778,30
2435,37,66541,858,2,1,0,399246,24
2436,40,69895,632,4,1,0,349475,18
2437,51,117220,704,2,1,1,937760,18
2438,36,65202,729,4,1,0,456414,12
2439,25,33681,788,2,1,0,202086,36
2440,62,70097,700,0,1,0,420582,18
2441,58,127148,659,1,1,0,890036,30
2442,26,17560,653,0,0,0,80531,36
2443,50,111889,728,1,1,0,671334,12
2444,35,55370,645,1,1,0,332220,36
2445,45,82047,611,2,1,1,492282,30
2446,45,26643,659,1,0,0,98449,24
2447,39,66183,594,1,1,0,397098,18
2448,32,49580,848,1,1,0,297480,18
2449,33,16285,747,2,0,1,105461,12
2450,31,50444,829,3,1,0,302664,18
2451,32,49603,738,1,1,0,347221,30
2452,41,69917,821,0,1,0,559336,36
2453,33,61347,729,3,1,0,490776,30
2454,50,119293,758,3,1,0,835051,12
2455,59,101898,529,5,1,0,509490,30
2456,35,56899,626,2,1,0,341394,30
2457,44,27794,702,2,0,0,128286,12
2458,47,117833,704,4,1,1,824831,36
2459,47,109978,693,1,1,0,549890,30
2460,42,68517,736,2,1,0,548136,12
2461,50,170697,739,2,1,0,1365576,36
2462,47,178434,769,1,1,0,1249038,24
2463,27,15527,753,0,0,0,45667,12
2464,52,109238,796,3,1,0,873904,30
2465,52,175953,796,5,1,0,1055718,36
2466,32,24431,713,2,0,0,63324,36
2467,42,81682,866,2,1,0,571774,30
2468,50,174232,808,2,1,0,1219624,12
2469,39,26788,635,3,0,0,103913,24
2470,54,109021,731,4,1,0,654126,36
2471,70,73977,552,0,1,0,295908,12
2472,32,59168,566,1,1,1,355008,36
2473,25,23927,660,0,1,0,143562,30
2474,45,66043,629,3,1,1,462301,36
2475,50,167313,660,0,1,0,1171191,18
2476,39,69350,726,2,1,0,416100,30
2477,59,123207,798,5,1,0,862449,36
2478,25,12265,793,2,0,1,53004,12
2479,50,176236,733,2,1,0,1409888,36
2480,34,60506,613,0,1,0,302530,18
2481,62,95444,655,1,1,0,381776,12
2482,65,98120,750,0,1,0,588720,30
2483,32,52442,633,3,1,1,314652,36
2484,35,55810,598,1,1,0,334860,18
2485,52,28047,739,3,0,1,116565,36
2486,37,73567,696,2,1,0,367835,36
2487,41,27709,683,0,0,0,80406,36
2488,42,67176,788,3,1,0,537408,12
2489,25,21395,787,2,1,0,171160,18
2490,41,68559,842,4,1,1,411354,30
2491,33,49866,647,1,1,0,249330,30
2492,36,70632,734,0,1,0,494424,12
2493,59,102492,701,3,1,0,614952,18
2494,26,32119,727,1,1,0,256952,12
2495,51,160372,609,1,1,0,962232,30
2496,38,65200,587,1,1,0,391200,12
2497,38,79742,696,1,1,1,558194,12
2498,51,114726,632,2,1,0,688356,24
2499,46,109766,775,2,1,0,768362,12
2500,48,177883,579,1,1,0,1245181,36
2501,53,115215,586,1,1,0,691290,12
2502,38,66475,666,1,1,0,465325,24
2503,34,59014,576,2,1,1,295070,36
2504,28,10173,834,2,0,0,49875,30
2505,32,55917,685,2,1,1,391419,24
2506,70,11520,651,3,0,0,81559,24
2507,56,132316,737,5,1,0,926212,36
2508,25,25187,770,2,1,1,151122,24
2509,26,20284,716,4,1,0,121704,18
2510,47,142738,694,3,1,0,713690,30
2511,48,167244,621,4,1,0,1170708,36
2512,48,164542,750,2,1,0,1316336,18
2513,38,72068,813,2,1,0,576544,24
2514,40,65818,682,5,1,1,394908,12
2515,45,65809,632,1,1,0,394854,18
2516,43,65884,714,3,1,0,461188,36
2517,25,24043,700,5,1,1,192344,12
2518,39,27150,602,3,0,1,62688,12
2519,31,24227,659,1,0,0,116926,18
2520,44,26553,843,3,0,0,124974,18
2521,70,83275,592,0,1,0,416375,12
2522,46,169467,644,3,1,1,847335,24
2523,38,27579,624,1,0,1,77063,24
2524,53,162477,631,1,1,0,812385,24
2525,47,114146,664,1,1,0,570730,18
2526,47,110340,735,4,1,0,882720,36
2527,49,115810,804,2,1,0,810670,12
2528,66,72328,716,1,1,0,361640,36
2529,28,13150,645,2,0,1,53734,36
2530,47,146042,823,0,1,0,1168336,30
2531,30,34905,534,4,1,1,174525,30
2532,48,141149,753,3,1,0,846894,24
2533,30,34360,617,3,1,1,240520,30
2534,36,73665,695,5,1,0,368325,36
2535,38,68475,745,3,1,0,479325,18
2536,53,113146,571,1,1,0,792022,36
2537,53,152267,711,3,1,0,1218136,36
2538,27,29303,717,1,1,1,175818,18
2539,42,27305,816,4,0,1,90389,18
2540,33,18133,900,3,0,0,67207,18
2541,26,23723,575,0,1,0,118615,24
2542,39,66979,813,5,1,0,535832,36
2543,38,73527,696,3,1,0,514689,30
2544,70,13221,635,3,0,0,75064,36
2545,47,28381,729,5,0,0,134814,30
2546,25,23671,595,1,1,0,165697,24
2547,35,60516,600,2,1,1,363096,36
2548,54,174207,561,2,1,0,871035,12
2549,67,84153,743,4,1,1,420765,30
2550,25,32150,726,2,1,0,192900,30
2551,25,31899,634,1,1,0,223293,12
2552,64,70021,821,2,1,0,350105,24
2553,46,28167,646,2,0,1,120670,30
2554,31,59292,802,1,1,0,355752,18
2555,48,150304,709,1,1,1,901824,12
2556,25,22503,645,2,1,0,157521,12
2557,42,69303,690,3,1,0,415818,18
2558,45,84973,599,1,1,0,509838,18
2559,53,107200,717,3,1,0,643200,18
2560,29,11532,702,3,0,1,58610,30
2561,43,26376,742,1,0,1,149908,24
2562,30,16573,770,3,0,0,60373,18
2563,45,71309,709,1,1,0,427854,30
2564,31,46266,581,4,1,0,231330,12
2565,37,68703,774,1,1,0,549624,12
2566,30,33278,701,1,1,0,266224,36
2567,49,29944,548,2,0,1,78102,36
2568,52,145055,724,1,1,0,1015385,36
2569,39,67053,730,3,1,1,469371,12
2570,42,26325,671,2,0,1,116360,36
2571,25,12898,684,2,0,1,51837,18
2572,38,84670,652,1,1,0,423350,30
2573,41,69450,733,0,1,0,486150,30
2574,70,91283,711,2,1,0,456415,18
2575,28,28663,627,1,1,0,200641,18
2576,59,103148,829,2,1,0,618888,24
2577,53,154550,646,4,1,0,772750,18
2578,45,83522,483,3,1,0,501132,36
2579,63,89045,662,0,1,0,445225,12
2580,46,101599,782,4,1,0,711193,18
2581,46,147326,683,0,1,0,1031282,30
2582,41,26384,569,5,0,1,83471,36
2583,56,104087,617,0,1,0,624522,24
2584,55,164740,613,2,1,0,988440,30
2585,34,50459,653,4,1,0,353213,36
2586,26,26129,679,2,1,0,182903,24
2587,39,74856,739,3,1,0,523992,30
2588,32,47282,710,4,1,0,330974,36
2589,41,66040,714,5,1,0,528320,36
2590,56,106652,842,2,1,0,746564,18
2591,36,69355,768,3,1,0,416130,36
2592,41,76021,761,4,1,0,532147,36
2593,42,68606,554,4,1,0,480242,18
2594,52,153940,639,3,1,0,923640,12
2595,25,28759,572,2,1,1,201313,36
2596,34,57450,638,1,1,1,402150,36
2597,44,69450,763,2,1,0,486150,30
2598,56,104907,668,2,1,0,629442,18
2599,36,65290,785,4,1,0,522320,24
2600,25,30512,755,0,1,0,213584,24
2601,49,142209,704,5,1,0,1137672,12
2602,34,48587,787,1,1,0,388696,12
2603,27,26992,809,2,1,0,161952,18
2604,34,56285,736,1,1,0,337710,36
2605,39,68983,718,0,1,0,482881,30
2606,34,51344,750,1,1,0,410752,24
2607,25,32904,587,1,1,1,230328,36
2608,52,119272,690,1,1,0,596360,18
2609,57,100896,698,3,1,0,706272,24
2610,49,113593,670,1,1,0,681558,30
2611,28,27678,636,5,1,1,193746,18
2612,39,78395,779,4,1,0,627160,18
2613,41,74101,713,4,1,0,444606,24
2614,49,29536,720,1,0,0,102680,12
2615,50,144963,813,3,1,0,1159704,30
2616,33,18900,684,3,0,1,112231,30
2617,42,82069,668,4,1,0,410345,24
2618,47,119998,808,0,1,0,959984,18
2619,59,107304,580,1,1,1,751128,18
2620,50,173272,704,1,1,0,1039632,24
2621,51,179433,640,0,1,0,897165,12
2622,43,71357,723,3,1,0,428142,30
2623,58,106690,745,1,1,0,746830,12
2624,46,172935,750,3,1,0,1383480,12
2625,31,60749,782,5,1,0,364494,36
2626,58,103066,679,1,1,0,618396,30
2627,50,108809,684,1,1,0,652854,30
2628,36,67244,742,5,1,1,403464,24
2629,36,76486,771,2,1,0,611888,18
2630,45,68059,595,1,1,0,340295,36
2631,47,110435,725,1,1,0,883480,36
2632,44,26040,668,3,0,0,96390,36
2633,45,65692,706,3,1,0,394152,12
2634,62,89731,671,0,1,0,448655,30
2635,54,116018,642,0,1,0,696108,30
2636,44,65080,618,2,1,0,325400,24
2637,53,145041,687,2,1,0,725205,18
2638,29,38547,728,2,1,0,269829,24
2639,46,172302,651,1,1,0,1206114,12
2640,63,82931,795,3,1,0,414655,30
2641,39,66307,896,1,1,0,464149,12
2642,31,50737,733,2,1,0,304422,36
2643,34,15935,696,3,0,0,71493,12
2644,28,21023,627,0,1,0,147161,24
2645,32,49918,729,2,1,1,349426,24
2646,37,67528,818,2,1,0,472696,18
2647,25,22579,855,0,1,0,158053,24
2648,42,80790,811,1,1,0,484740,18
2649,52,178605,767,1,1,0,1071630,30
2650,31,17343,732,1,0,0,99393,30
2651,60,73962,616,2,1,1,369810,18
2652,48,141591,692,4,1,0,707955,18
2653,54,167010,682,0,1,0,1169070,18
2654,34,20013,692,3,0,1,95089,18
2655,52,100887,642,1,1,0,605322,36
2656,28,21625,760,1,1,0,173000,36
2657,52,28046,678,0,0,0,93821,36
2658,44,66005,671,1,1,0,396030,12
2659,48,110406,642,1,1,0,662436,24
2660,27,30504,718,1,1,0,183024,18
2661,31,54424,819,1,1,0,380968,12
2662,49,117360,699,1,1,0,704160,24
2663,30,39447,722,2,1,1,236682,12
2664,47,164260,854,4,1,0,1149820,18
2665,25,34920,796,5,1,0,279360,24
2666,52,145596,747,1,1,0,1164768,12
2667,27,30591,743,1,1,0,244728,18
2668,48,142843,651,2,1,0,714215,30
2669,49,161639,643,1,1,0,969834,12
2670,33,54091,711,0,1,0,432728,12
2671,48,28115,713,1,0,0,111727,18
2672,45,66915,632,2,1,1,468405,18
2673,35,62575,756,0,1,0,375450,30
2674,29,39203,677,1,1,0,274421,24
2675,25,30932,790,2,1,1,185592,12
2676,46,151113,695,2,1,0,1057791,36
2677,25,29849,688,5,1,0,149245,24
2678,43,77682,625,0,1,0,388410,24
2679,38,78643,633,2,1,1,393215,18
2680,50,144775,805,3,1,0,868650,36
2681,38,72887,721,1,1,0,437322,30
2682,38,70707,731,1,1,0,494949,12
2683,50,109165,828,4,1,0,873320,36
2684,46,107488,594,1,1,1,644928,30
2685,45,65247,753,3,1,0,521976,12
2686,47,159226,572,2,1,0,796130,30
2687,25,23439,664,4,1,0,140634,24
2688,51,29863,608,3,0,1,100340,36
2689,49,147265,768,3,1,1,1178120,24
2690,29,36671,548,5,1,1,220026,24
2691,39,81136,681,2,1,0,405680,24
2692,41,76863,607,3,1,0,384315,36
2693,40,26093,631,0,0,0,109399,18
2694,46,113162,643,1,1,0,678972,36
2695,59,114199,805,3,1,1,799393,24
2696,54,111404,673,3,1,0,779828,36
2697,26,34738,838,0,1,0,243166,12
2698,49,29445,854,3,0,0,146213,24
2699,57,128328,869,2,1,0,898296,12
2700,46,107318,695,5,1,0,751226,24
2701,55,29713,716,4,0,1,136180,24
2702,66,96945,730,2,1,0,484725,12
2703,54,105291,670,1,1,0,526455,36
2704,44,66759,733,1,1,0,467313,18
2705,54,145148,625,1,1,0,725740,30
2706,43,66645,549,3,1,0,399870,36
2707,42,67666,757,2,1,0,405996,30
2708,37,81348,672,0,1,0,569436,12
2709,60,10686,621,0,0,0,59763,18
2710,32,60956,631,2,1,0,365736,12
2711,60,72905,821,1,1,0,437430,24
2712,47,146488,737,3,1,0,1025416,30
2713,25,26777,578,3,1,0,160662,36
2714,46,104202,605,0,1,0,625212,18
2715,25,29132,676,5,1,0,145660,24
2716,49,100931,738,2,1,0,605586,36
2717,52,101147,636,1,1,0,505735,24
2718,34,49208,686,2,1,0,344456,30
2719,43,82136,709,1,1,0,574952,12
2720,65,73403,710,3,1,1,440418,24
2721,35,52961,508,3,1,0,317766,24
2722,29,37000,717,0,1,0,259000,12
2723,59,130242,561,4,1,0,651210,30
2724,65,14687,677,1,0,1,76897,30
2725,42,27474,659,1,0,1,108863,24
2726,54,170840,613,0,1,0,1195880,18
2727,58,113105,767,5,1,0,904840,30
2728,33,56457,610,2,1,1,338742,30
2729,36,74153,658,0,1,0,444918,30
2730,56,109435,770,3,1,0,875480,30
2731,62,9015,655,3,0,1,56471,18
2732,48,172445,639,3,1,0,862225,36
2733,31,52727,678,2,1,0,316362,30
2734,65,12222,743,2,0,0,78518,12
2735,35,51359,815,1,1,0,359513,12
2736,37,66727,625,3,1,0,400362,12
2737,46,106544,631,1,1,0,532720,30
2738,60,95006,677,3,1,0,380024,36
2739,52,112640,718,0,1,0,675840,30
2740,46,110099,638,3,1,0,550495,18
2741,47,150646,755,0,1,0,1054522,30
2742,42,67116,626,2,1,0,469812,24
2743,48,101642,547,3,1,0,508210,36
2744,25,27987,742,1,1,0,167922,36
2745,38,66032,751,0,1,0,528256,18
2746,44,27865,783,3,0,0,99957,12
2747,28,31233,540,3,1,1,187398,18
2748,46,176415,646,2,1,1,1234905,24
2749,39,69563,679,3,1,0,347815,24
2750,63,90538,840,2,1,0,452690,12
2751,60,74611,687,1,1,0,298444,24
2752,36,80409,592,3,1,0,562863,12
2753,40,71927,723,4,1,1,431562,24
2754,41,65379,804,0,1,0,392274,36
2755,36,65632,787,0,1,0,525056,24
2756,44,27372,744,2,0,0,146911,12
2757,32,46368,721,4,1,0,324576,12
2758,28,20404,518,1,1,0,122424,36
2759,49,145978,702,4,1,0,875868,30
2760,49,179996,714,2,1,0,1439968,18
2761,32,53295,687,2,1,0,266475,36
2762,52,144886,756,2,1,0,1159088,18
2763,34,18458,685,3,0,0,117687,24
2764,45,69857,670,1,1,0,488999,30
2765,51,29612,783,2,0,1,112379,24
2766,41,68816,666,5,1,1,412896,36
2767,47,146194,705,1,1,0,1169552,30
2768,35,50634,771,1,1,0,303804,24
2769,39,26499,619,1,0,1,80538,18
2770,39,67286,610,2,1,1,403716,12
2771,33,62969,808,1,1,0,503752,18
2772,39,68352,652,2,1,1,478464,30
2773,25,33014,755,4,1,1,231098,18
2774,36,66246,557,1,1,0,331230,24
2775,38,81137,499,1,1,0,486822,36
2776,38,69642,729,2,1,0,487494,36
2777,39,67506,689,2,1,0,472542,24
