age,income,credit_score,existing_loans,employed,default,loan_amount,loan_tenure_months
32,58438,537,2,1,1,292190,36
41,65085,680,2,1,0,325425,36
39,68014,625,2,1,0,476098,36
37,79919,794,0,1,0,639352,36
33,52958,688,5,1,0,317748,36
45,66596,744,1,1,0,466172,36
61,89867,814,2,1,0,449335,36
43,67141,613,3,1,0,402846,36
53,115188,657,1,1,0,806316,36
25,28631,805,3,1,0,171786,36
43,26399,610,0,0,0,92962,36
28,21017,660,2,1,1,126102,36
25,22746,571,2,1,0,113730,36
33,52185,809,3,1,0,313110,36
56,138412,653,1,1,0,692060,36
53,117293,728,2,1,0,821051,36
44,65080,754,2,1,0,520640,36
25,11185,635,0,0,0,50485,36
39,26816,547,0,0,0,99414,36
45,68143,682,1,1,0,340715,36
44,65974,681,4,1,0,461818,36
25,20438,695,3,1,1,143066,36
31,51655,695,3,1,0,309930,36
41,73710,660,0,1,0,442260,36
48,29020,656,1,0,1,108436,36
25,21486,723,2,1,0,150402,36
40,66706,634,3,1,0,400236,36
43,65204,692,2,1,0,456428,36
52,164309,654,1,1,0,985854,36
50,113621,723,2,1,1,908968,36
48,103545,788,3,1,0,828360,36
32,54579,791,0,1,0,436632,36
25,21764,803,1,1,0,174112,36
37,79551,673,3,1,0,477306,36
54,111327,679,1,1,0,779289,36
58,20044,598,1,0,0,90935,36
50,145086,672,2,1,0,1015602,36
47,166416,675,2,1,0,1164912,36
46,166242,650,3,1,0,1163694,36
35,49745,650,5,1,1,298470,36
40,69844,564,1,1,0,419064,36
62,96558,592,5,1,1,386232,36
30,39198,703,2,1,0,235188,36
61,71936,706,2,1,1,431616,36
38,26178,738,1,0,0,101029,36
57,101261,679,3,1,1,708827,36
25,28156,700,0,1,0,197092,36
49,177724,800,4,1,0,1421792,36
33,21524,695,4,0,0,73449,36
25,33753,649,2,1,0,236271,36
44,69222,604,1,1,0,346110,36
54,166391,763,0,1,0,998346,36
31,52936,563,1,1,0,264680,36
25,20238,632,0,1,0,101190,36
40,67575,733,1,1,0,540600,36
40,65849,547,2,1,0,329245,36
48,108644,650,5,1,1,543220,36
53,175620,710,3,1,0,1053720,36
41,66159,669,1,1,0,330795,36
64,11139,621,5,0,1,53221,36
44,65030,652,2,1,0,390180,36
37,77891,765,2,1,0,545237,36
25,26579,846,1,1,0,186053,36
38,26592,711,1,0,0,82148,36
37,66683,540,1,1,0,333415,36
53,146820,745,5,1,0,1027740,36
47,108848,668,0,1,0,761936,36
27,22544,612,1,1,0,112720,36
44,65276,635,3,1,0,456932,36
50,118099,639,2,1,0,590495,36
60,71010,587,3,1,0,355050,36
52,29110,694,4,0,1,104541,36
51,173982,846,1,1,0,1043892,36
42,69822,612,1,1,0,418932,36
46,171237,843,1,1,0,1369896,36
56,133481,716,5,1,0,934367,36
26,27918,692,0,1,0,139590,36
37,75709,674,1,1,0,378545,36
32,56997,635,0,1,0,341982,36
46,168171,723,3,1,0,1177197,36
56,20927,741,1,0,1,129862,36
34,48712,505,0,1,0,292272,36
25,26323,900,3,1,0,210584,36
37,68161,555,5,1,0,477127,36
52,100492,658,1,1,1,502460,36
48,110067,495,3,1,0,550335,36
47,176056,678,4,1,1,880280,36
38,78642,663,0,1,0,471852,36
26,17922,659,1,0,1,62793,36
48,140795,724,1,1,0,1126360,36
31,46517,680,1,1,0,325619,36
68,95830,743,1,1,0,574980,36
48,29664,601,0,0,0,127102,36
35,18724,706,4,0,1,103404,36
34,61581,649,5,1,0,307905,36
40,67375,670,1,1,0,336875,36
39,66135,721,1,1,1,529080,36
55,102453,659,3,1,0,717171,36
44,27068,691,5,0,1,116948,36
33,57424,607,0,1,0,344544,36
64,72038,787,2,1,0,432228,36
42,76661,758,0,1,0,536627,36
51,167865,707,1,1,0,1342920,36
34,54586,680,0,1,0,272930,36
46,107875,691,1,1,0,539375,36
45,66648,785,0,1,0,533184,36
25,20226,752,3,1,0,161808,36
66,97757,787,2,1,0,586542,36
57,103502,672,0,1,0,621012,36
37,68486,738,5,1,0,547888,36
28,27922,795,3,1,1,195454,36
46,112138,625,2,1,0,784966,36
43,68274,620,3,1,0,477918,36
46,171901,722,1,1,0,1031406,36
44,66802,601,3,1,1,334010,36
48,159835,554,5,1,0,1118845,36
59,109351,793,0,1,0,874808,36
48,140281,807,0,1,0,1122248,36
29,36404,605,2,1,1,218424,36
58,21954,585,2,0,1,97584,36
61,74524,647,5,1,1,372620,36
70,12550,800,3,0,0,98862,36
28,34956,667,2,1,1,209736,36
44,74430,707,3,1,0,595440,36
25,28937,725,5,1,1,231496,36
48,177656,713,1,1,0,1065936,36
35,58685,819,2,1,0,352110,36
65,72324,642,1,1,0,289296,36
32,52517,691,5,1,0,262585,36
25,17071,718,3,0,0,56251,36
36,67271,696,1,1,0,403626,36
25,32982,602,1,1,0,197892,36
51,111302,582,3,1,1,779114,36
25,25377,580,1,1,1,177639,36
42,77197,758,3,1,0,540379,36
25,33049,634,1,1,1,165245,36
38,65693,737,5,1,1,459851,36
61,11152,706,1,0,1,89896,36
46,117685,622,3,1,0,823795,36
31,22044,624,4,0,0,112183,36
41,26193,710,3,0,1,93032,36
42,80777,706,2,1,1,484662,36
47,113030,739,4,1,0,678180,36
25,34241,663,2,1,0,171205,36
49,156433,632,1,1,0,938598,36
25,29059,708,2,1,0,232472,36
34,54086,813,1,1,0,378602,36
36,67417,549,2,1,0,404502,36
49,117344,636,1,1,0,704064,36
42,27744,747,0,0,0,146239,36
25,31703,717,3,1,1,221921,36
30,34813,748,1,1,0,243691,36
44,68451,665,3,1,0,410706,36
41,65716,571,4,1,0,328580,36
35,51043,833,4,1,1,408344,36
36,27477,786,2,0,0,107799,36
50,159517,698,2,1,0,1116619,36
35,15879,632,1,0,1,66748,36
40,78579,660,0,1,0,392895,36
68,88991,718,3,1,0,444955,36
25,27029,679,0,1,0,162174,36
25,21892,698,2,1,0,131352,36
51,111065,828,4,1,0,888520,36
33,21829,773,2,0,1,106545,36
38,69626,606,3,1,0,487382,36
32,62914,706,2,1,0,440398,36
38,68697,658,4,1,1,412182,36
61,96810,723,1,1,0,484050,36
51,172691,694,2,1,0,1036146,36
52,28481,900,1,0,0,89785,36
25,32164,734,0,1,0,192984,36
28,28133,689,1,1,0,196931,36
25,20192,847,2,1,0,161536,36
32,50502,716,4,1,0,353514,36
53,113661,578,1,1,0,568305,36
48,112794,690,3,1,0,563970,36
39,66006,749,0,1,0,528048,36
41,69846,738,5,1,0,419076,36
33,51517,780,1,1,1,412136,36
44,73263,712,5,1,0,586104,36
51,110949,706,1,1,0,665694,36
25,34505,587,2,1,1,207030,36
45,68202,822,0,1,0,477414,36
53,173092,675,2,1,0,1038552,36
37,67804,621,1,1,0,406824,36
50,108947,900,3,1,0,653682,36
70,73626,834,3,1,0,441756,36
40,65120,664,0,1,0,455840,36
46,167346,549,5,1,1,1004076,36
33,46107,642,2,1,0,322749,36
44,66111,826,3,1,0,396666,36
47,116909,714,2,1,0,818363,36
44,77559,592,0,1,0,387795,36
29,39591,762,1,1,0,277137,36
44,26108,683,5,0,1,106539,36
59,125920,648,0,1,0,629600,36
47,179502,654,1,1,0,1256514,36
53,179346,804,5,1,0,1076076,36
39,70577,743,0,1,0,564616,36
50,102120,581,3,1,0,612720,36
45,80622,729,3,1,1,564354,36
30,36896,708,0,1,0,258272,36
45,26105,666,1,0,0,107750,36
30,39700,670,0,1,0,238200,36
34,50704,630,2,1,1,354928,36
44,68182,646,1,1,1,340910,36
45,65393,723,3,1,0,457751,36
27,12068,677,0,0,0,57287,36
54,140718,743,2,1,0,1125744,36
48,154553,637,2,1,1,1081871,36
33,51707,756,1,1,0,413656,36
25,23127,805,4,1,0,185016,36
40,72217,699,1,1,0,505519,36
36,75965,741,4,1,0,607720,36
43,69172,744,2,1,0,484204,36
37,76157,659,4,1,0,456942,36
25,21279,745,1,1,0,127674,36
37,65490,518,3,1,0,392940,36
38,65245,486,2,1,1,326225,36
49,140621,673,2,1,0,984347,36
33,58070,750,0,1,0,406490,36
62,87448,693,0,1,0,437240,36
25,20974,759,3,1,1,146818,36
57,20228,603,1,0,0,95956,36
39,78182,770,4,1,1,469092,36
52,170891,830,4,1,0,1196237,36
42,66563,644,5,1,0,332815,36
55,29112,761,1,0,0,124359,36
37,80303,701,2,1,0,562121,36
28,10924,735,3,0,1,57578,36
59,20678,830,1,0,1,126039,36
40,67170,726,0,1,0,537360,36
44,66116,761,5,1,0,528928,36
56,135937,598,3,1,0,951559,36
29,38981,758,4,1,0,272867,36
49,111626,828,2,1,0,669756,36
34,21615,626,3,0,0,101136,36
40,80424,674,0,1,0,562968,36
42,27728,754,2,0,1,125766,36
25,23186,735,4,1,0,162302,36
32,45461,591,3,1,0,227305,36
58,108187,713,2,1,0,865496,36
52,142771,673,2,1,0,856626,36
41,26959,622,1,0,0,98335,36
44,66532,808,0,1,0,465724,36
38,69194,700,2,1,0,553552,36
58,108653,778,3,1,0,651918,36
39,68591,606,1,1,1,342955,36
44,81638,747,1,1,0,571466,36
55,177109,784,2,1,0,1239763,36
32,61705,680,1,1,0,370230,36
60,74336,660,0,1,0,371680,36
25,34811,595,1,1,1,243677,36
61,11352,630,3,0,0,50394,36
37,65112,663,2,1,1,325560,36
39,75701,621,0,1,0,378505,36
25,24158,638,1,1,1,169106,36
36,67847,712,5,1,1,407082,36
29,34581,722,0,1,0,276648,36
34,20798,787,0,0,0,62713,36
40,26990,639,0,0,0,106055,36
53,157781,701,0,1,0,946686,36
44,67048,666,5,1,0,335240,36
45,84376,660,3,1,0,421880,36
28,14856,674,3,0,1,72241,36
31,55929,684,2,1,0,335574,36
63,72876,720,3,1,0,364380,36
33,18812,673,2,0,1,68880,36
61,13959,798,0,0,0,78228,36
39,67611,563,0,1,0,338055,36
42,68344,784,1,1,0,478408,36
54,107475,670,3,1,0,644850,36
57,115024,684,3,1,0,805168,36
40,84103,699,1,1,0,588721,36
37,66293,756,3,1,0,530344,36
41,69219,629,2,1,0,484533,36
46,154259,647,3,1,0,771295,36
52,104554,740,2,1,0,731878,36
42,77033,564,2,1,0,539231,36
49,108226,697,2,1,0,757582,36
61,72875,636,2,1,1,364375,36
46,110690,619,2,1,0,553450,36
45,69936,568,1,1,0,419616,36
25,31448,761,1,1,0,220136,36
25,25414,712,0,1,0,177898,36
46,157534,646,2,1,0,945204,36
40,26307,686,2,0,0,66998,36
35,56203,612,1,1,1,337218,36
44,67104,657,1,1,0,335520,36
41,66978,684,0,1,0,468846,36
55,115365,705,2,1,0,922920,36
43,66864,731,1,1,0,468048,36
33,17902,555,3,0,1,113066,36
53,100277,731,1,1,0,802216,36
39,69933,561,5,1,0,489531,36
48,178558,734,3,1,0,1249906,36
36,66973,682,1,1,0,468811,36
34,60288,787,3,1,0,482304,36
43,73194,646,1,1,0,365970,36
42,27772,762,4,0,0,81129,36
47,143053,606,1,1,0,858318,36
38,68239,708,1,1,0,545912,36
25,16997,536,0,0,0,40513,36
36,66200,770,1,1,0,397200,36
51,179284,838,3,1,0,1434272,36
38,26338,644,0,0,0,87300,36
39,67881,709,0,1,0,407286,36
53,142745,735,1,1,0,999215,36
33,58052,575,0,1,0,348312,36
25,33806,640,2,1,0,169030,36
40,77118,635,2,1,0,385590,36
36,67369,892,2,1,0,538952,36
30,14715,783,5,0,1,65481,36
39,68144,682,2,1,0,477008,36
47,158417,762,1,1,0,950502,36
41,79006,716,3,1,1,553042,36
45,67001,747,3,1,0,402006,36
63,85844,615,2,1,0,343376,36
37,69193,809,2,1,0,553544,36
45,26717,638,1,0,1,99121,36
35,56735,642,1,1,0,397145,36
31,23869,747,2,0,1,62660,36
34,55900,727,2,1,0,391300,36
36,26760,701,3,0,0,72449,36
46,160325,767,5,1,0,961950,36
70,81703,607,2,1,0,408515,36
33,55382,847,0,1,0,443056,36
37,65677,659,3,1,0,328385,36
41,69807,692,2,1,0,418842,36
46,100313,848,1,1,0,601878,36
45,67363,643,2,1,0,471541,36
57,21478,781,4,0,0,97550,36
25,25833,682,0,1,0,180831,36
25,30341,632,0,1,0,151705,36
36,67072,669,2,1,0,402432,36
55,29213,745,4,0,1,80966,36
25,30616,781,1,1,0,214312,36
25,26400,718,4,1,0,211200,36
48,110667,572,5,1,1,664002,36
44,65810,750,4,1,0,526480,36
28,24283,688,1,1,1,169981,36
30,35392,611,2,1,1,176960,36
30,38932,727,0,1,0,311456,36
43,78594,790,1,1,0,471564,36
34,51998,700,1,1,0,311988,36
47,148066,773,1,1,0,888396,36
25,27762,736,0,1,0,222096,36
31,48828,738,4,1,0,341796,36
28,20765,675,2,1,0,124590,36
38,68158,765,1,1,0,408948,36
35,60677,773,2,1,0,424739,36
51,150294,763,2,1,0,1052058,36
25,33116,674,0,1,0,198696,36
42,75497,778,2,1,0,528479,36
48,105094,730,3,1,0,735658,36
64,74733,622,1,1,0,373665,36
36,68997,669,1,1,0,344985,36
45,67274,657,3,1,0,470918,36
25,21947,540,2,1,0,109735,36
25,16475,780,3,0,0,74640,36
52,115047,900,2,1,0,920376,36
41,67719,796,3,1,0,541752,36
56,103138,713,5,1,1,618828,36
25,29391,658,3,1,1,146955,36
48,158835,625,2,1,0,794175,36
64,13995,712,1,0,1,109070,36
47,114306,777,4,1,0,914448,36
45,79098,646,0,1,0,553686,36
42,72987,900,3,1,0,510909,36
25,16928,589,2,0,1,86661,36
58,106198,717,0,1,0,849584,36
34,57421,705,4,1,0,344526,36
48,167738,700,1,1,0,1174166,36
25,23710,654,2,1,0,165970,36
27,28568,706,2,1,0,171408,36
59,108326,664,3,1,1,649956,36
37,68565,803,0,1,0,548520,36
59,109028,829,3,1,1,763196,36
41,68456,668,2,1,0,479192,36
25,24264,568,0,1,0,121320,36
52,28997,725,1,0,1,104104,36
34,58132,722,5,1,0,406924,36
50,104662,708,1,1,1,627972,36
42,67058,742,3,1,0,536464,36
25,33602,810,1,1,0,235214,36
43,68295,766,3,1,0,409770,36
68,73326,742,2,1,0,366630,36
47,117696,760,2,1,0,706176,36
41,79347,720,1,1,0,634776,36
54,162921,624,2,1,1,814605,36
44,82616,816,2,1,0,495696,36
44,65127,708,2,1,0,390762,36
28,27928,624,1,1,0,195496,36
44,69187,609,1,1,0,345935,36
54,117421,626,0,1,0,704526,36
31,47121,601,2,1,0,329847,36
59,132063,753,1,1,0,924441,36
40,67352,685,2,1,1,471464,36
31,50970,762,3,1,0,305820,36
53,160225,793,4,1,0,1121575,36
38,27606,772,1,0,1,70368,36
51,169741,750,2,1,0,1357928,36
38,66069,723,2,1,0,528552,36
41,66410,684,2,1,0,398460,36
47,28657,690,0,0,0,81680,36
45,67925,746,0,1,0,475475,36
25,22143,623,1,1,0,110715,36
28,28089,695,2,1,0,168534,36
53,147964,640,4,1,0,887784,36
40,67788,793,4,1,1,474516,36
35,16234,757,1,0,0,68295,36
25,29032,870,2,1,0,174192,36
29,13497,639,0,0,0,82684,36
25,27773,647,5,1,0,166638,36
40,27587,704,2,0,1,95250,36
34,59700,641,2,1,0,298500,36
30,34306,743,2,1,0,205836,36
41,27755,695,4,0,1,105954,36
46,148236,660,3,1,1,1037652,36
67,73424,787,3,1,0,367120,36
25,27883,552,3,1,0,195181,36
55,111799,743,2,1,0,782593,36
53,28735,655,1,0,0,102522,36
32,46905,765,0,1,0,281430,36
44,72023,784,1,1,0,504161,36
36,65025,517,3,1,0,325125,36
44,82660,683,1,1,0,578620,36
60,74097,704,0,1,0,444582,36
49,113792,511,5,1,0,568960,36
48,28382,718,1,0,0,117192,36
36,69290,657,0,1,0,346450,36
25,31145,603,4,1,0,155725,36
39,67991,647,0,1,0,339955,36
56,109122,634,3,1,1,763854,36
25,24904,654,1,1,0,124520,36
29,34836,714,2,1,1,209016,36
43,73824,778,2,1,0,516768,36
30,37035,693,2,1,0,185175,36
32,61411,788,1,1,0,429877,36
36,65451,616,2,1,1,392706,36
25,31867,712,1,1,0,223069,36
30,38800,868,0,1,0,310400,36
50,110840,572,1,1,0,665040,36
26,21055,569,3,1,0,126330,36
25,16159,802,1,0,0,43216,36
34,49426,717,4,1,0,345982,36
50,169586,651,2,1,1,1017516,36
39,67727,609,4,1,0,474089,36
36,68606,697,1,1,0,480242,36
42,65423,710,0,1,0,392538,36
25,22521,711,5,1,0,180168,36
47,100030,608,3,1,0,700210,36
46,114408,673,2,1,1,800856,36
37,67546,654,1,1,0,405276,36
54,147320,751,2,1,1,1031240,36
28,27643,613,2,1,0,193501,36
55,153198,706,1,1,0,919188,36
43,78517,900,2,1,0,471102,36
37,76249,608,1,1,0,457494,36
41,71404,640,1,1,0,357020,36
40,67101,692,4,1,0,402606,36
56,130714,464,3,1,0,653570,36
29,35390,585,2,1,0,212340,36
32,19113,724,1,0,1,92449,36
54,111718,685,2,1,0,670308,36
34,46700,784,2,1,0,280200,36
52,115794,680,5,1,0,694764,36
62,74795,673,0,1,0,373975,36
37,66688,643,2,1,0,466816,36
50,177049,672,2,1,0,1062294,36
28,25517,603,2,1,0,178619,36
51,160486,688,4,1,0,802430,36
44,65730,622,3,1,0,394380,36
47,28082,603,3,0,1,120642,36
34,62382,648,1,1,0,436674,36
25,34436,736,2,1,0,275488,36
48,116650,711,1,1,0,933200,36
25,26738,753,2,1,0,187166,36
38,77940,626,0,1,0,467640,36
53,149922,698,3,1,0,1049454,36
44,69575,836,1,1,0,487025,36
65,72235,811,1,1,0,433410,36
54,168019,598,3,1,0,840095,36
34,20518,619,1,0,1,90090,36
42,82858,835,3,1,0,497148,36
41,67526,736,2,1,1,472682,36
25,21910,684,3,1,0,153370,36
30,34916,675,4,1,1,244412,36
35,55675,718,0,1,0,334050,36
25,32990,719,0,1,0,230930,36
42,75084,657,1,1,0,450504,36
39,66435,686,5,1,0,398610,36
25,27230,654,3,1,1,190610,36
46,108503,713,1,1,0,651018,36
50,157539,640,2,1,1,1102773,36
44,81280,598,4,1,0,406400,36
38,66195,818,2,1,0,397170,36
49,118557,694,1,1,0,829899,36
50,102256,835,2,1,0,818048,36
45,73740,545,3,1,0,442440,36
32,62334,584,1,1,0,374004,36
45,67883,737,3,1,0,543064,36
56,101317,694,0,1,0,709219,36
34,54947,607,3,1,0,384629,36
67,88544,790,1,1,0,531264,36
35,16402,630,0,0,0,114607,36
42,69869,795,2,1,0,419214,36
33,59815,694,2,1,0,418705,36
44,65285,614,4,1,0,456995,36
25,33489,646,3,1,0,200934,36
35,56029,809,2,1,0,336174,36
28,20483,676,2,1,1,122898,36
43,26072,777,0,0,0,130326,36
53,150502,812,1,1,0,903012,36
49,114328,693,2,1,0,800296,36
25,13714,682,2,0,1,63708,36
66,73056,667,1,1,0,292224,36
45,68120,728,4,1,0,408720,36
32,60098,820,1,1,0,480784,36
43,65686,601,4,1,0,328430,36
44,73337,717,1,1,0,440022,36
33,46088,714,2,1,0,322616,36
44,80787,555,1,1,0,403935,36
34,49101,629,1,1,1,245505,36
37,75702,645,1,1,0,529914,36
33,56386,761,4,1,0,394702,36
25,25718,775,2,1,0,154308,36
43,68426,549,1,1,0,410556,36
49,145192,751,0,1,0,1016344,36
48,140625,740,2,1,0,984375,36
51,154525,746,4,1,0,927150,36
45,26534,712,0,0,0,85190,36
35,49044,776,1,1,0,294264,36
52,165903,793,1,1,0,1327224,36
25,30776,569,2,1,0,215432,36
31,23342,696,2,0,0,115873,36
30,15144,679,1,0,0,91293,36
54,118614,654,1,1,0,830298,36
53,109675,663,5,1,1,548375,36
47,161083,714,1,1,1,1288664,36
54,114848,596,1,1,0,803936,36
31,50176,753,3,1,0,301056,36
46,144374,670,0,1,0,866244,36
40,26553,769,1,0,1,75392,36
52,29235,650,1,0,0,95155,36
40,72914,646,4,1,0,364570,36
37,67557,624,1,1,0,337785,36
48,106181,650,1,1,1,637086,36
52,113307,635,3,1,0,679842,36
33,57191,734,0,1,0,400337,36
41,66985,783,5,1,0,401910,36
29,33417,731,1,1,0,233919,36
25,21887,693,4,1,1,109435,36
44,67806,738,2,1,0,542448,36
49,29950,697,3,0,0,125015,36
45,83968,702,3,1,0,503808,36
25,33234,675,3,1,0,232638,36
37,26367,766,1,0,0,81821,36
25,33935,494,1,1,0,203610,36
58,113359,529,1,1,0,680154,36
28,12536,782,2,0,0,49285,36
57,114531,684,3,1,0,801717,36
53,28334,773,1,0,0,102588,36
31,49702,651,1,1,0,248510,36
28,25753,833,3,1,0,154518,36
46,102242,689,3,1,0,511210,36
31,58650,735,3,1,0,469200,36
43,83643,664,0,1,0,501858,36
36,68447,628,4,1,0,410682,36
25,34932,560,1,1,0,174660,36
25,14027,762,2,0,1,69182,36
44,66424,731,5,1,0,464968,36
35,46689,707,0,1,0,280134,36
35,48329,608,3,1,0,289974,36
50,167867,813,2,1,0,1007202,36
56,121146,708,4,1,0,726876,36
38,26205,756,3,0,1,63362,36
37,70226,699,2,1,0,421356,36
48,106437,612,0,1,0,638622,36
25,22797,779,3,1,1,136782,36
44,65338,736,1,1,0,522704,36
48,152259,685,1,1,0,1065813,36
50,110715,734,4,1,0,664290,36
25,21124,765,2,1,0,126744,36
32,46143,752,3,1,0,323001,36
31,48816,563,0,1,0,244080,36
43,26921,580,3,0,0,92125,36
47,107941,758,0,1,0,647646,36
59,104963,644,3,1,0,734741,36
36,68562,616,3,1,0,411372,36
36,65120,729,3,1,0,455840,36
55,170667,613,5,1,1,1194669,36
45,74701,661,2,1,1,448206,36
57,135354,768,5,1,0,947478,36
45,69018,578,4,1,0,414108,36
28,21431,590,2,1,0,150017,36
26,28410,571,3,1,1,142050,36
25,22586,631,3,1,0,135516,36
49,106678,706,2,1,0,853424,36
56,112325,650,2,1,0,561625,36
64,70559,820,1,1,0,352795,36
52,163436,736,1,1,0,1307488,36
55,170786,698,2,1,0,1195502,36
35,53119,801,1,1,0,371833,36
28,24207,593,3,1,0,145242,36
52,153824,769,0,1,0,1230592,36
47,178417,681,1,1,0,892085,36
43,65851,663,2,1,0,329255,36
46,158740,748,3,1,0,1111180,36
45,67951,666,0,1,0,475657,36
57,108779,714,1,1,0,870232,36
57,136538,692,3,1,0,819228,36
48,101798,724,0,1,0,712586,36
52,155625,659,2,1,0,933750,36
48,111575,774,2,1,0,669450,36
36,65672,536,1,1,0,394032,36
51,114789,751,2,1,0,688734,36
25,26414,548,2,1,0,132070,36
54,179878,639,3,1,1,1079268,36
27,32794,741,4,1,0,229558,36
45,74792,538,0,1,0,373960,36
31,53739,713,0,1,0,376173,36
48,28219,590,2,0,1,94053,36
41,65039,622,1,1,1,455273,36
25,34806,618,2,1,0,208836,36
47,29405,592,1,0,1,106877,36
35,50111,561,1,1,0,350777,36
52,111329,865,2,1,0,890632,36
42,65282,685,4,1,1,326410,36
46,167639,601,2,1,0,1173473,36
30,37028,655,1,1,0,185140,36
34,55173,702,0,1,0,331038,36
36,68095,669,0,1,0,408570,36
52,102090,598,1,1,0,714630,36
62,11473,628,3,0,1,69300,36
32,53541,794,2,1,0,428328,36
54,162154,587,3,1,0,972924,36
25,30877,540,1,1,0,185262,36
27,27988,668,2,1,0,167928,36
30,16542,545,1,0,1,78705,36
25,34656,627,2,1,0,242592,36
25,34185,599,4,1,1,170925,36
46,174440,600,4,1,1,1221080,36
39,82387,705,3,1,0,659096,36
46,104236,720,5,1,0,729652,36
50,106286,635,0,1,0,744002,36
45,65585,692,2,1,0,393510,36
49,167505,631,1,1,0,1172535,36
41,68927,732,1,1,0,551416,36
27,27183,581,1,1,1,163098,36
54,116198,713,2,1,1,697188,36
34,58919,719,1,1,0,471352,36
30,36184,886,2,1,0,289472,36
39,69372,559,4,1,1,416232,36
31,22540,900,5,0,1,95953,36
36,26163,760,2,0,1,95181,36
46,107343,846,0,1,0,751401,36
46,115678,772,4,1,0,925424,36
31,21455,624,3,0,1,97315,36
36,68764,752,1,1,0,481348,36
54,161823,646,2,1,0,809115,36
47,160493,692,2,1,0,1123451,36
66,93656,606,3,1,0,374624,36
56,109861,645,3,1,0,769027,36
55,116980,771,4,1,0,701880,36
25,30896,735,2,1,1,185376,36
51,177992,781,2,1,0,1423936,36
41,66288,588,5,1,0,397728,36
35,21985,550,1,0,0,73102,36
44,27661,788,5,0,0,91172,36
53,105183,782,0,1,0,736281,36
48,115862,716,3,1,0,695172,36
31,62663,733,0,1,0,501304,36
50,103479,769,1,1,0,827832,36
34,55639,714,1,1,0,445112,36
44,26642,742,5,0,1,93835,36
38,83190,765,2,1,1,499140,36
39,65788,692,1,1,0,328940,36
51,108138,672,0,1,0,540690,36
29,39108,730,2,1,0,273756,36
65,73417,881,1,1,0,440502,36
25,26245,632,2,1,0,131225,36
34,53283,665,0,1,0,319698,36
46,171013,559,4,1,0,1026078,36
49,28171,734,2,0,1,123753,36
40,68736,657,3,1,0,412416,36
41,68997,587,1,1,0,413982,36
46,176387,694,1,1,0,881935,36
39,80894,819,3,1,0,485364,36
58,102595,671,2,1,0,615570,36
52,168736,679,1,1,0,1181152,36
52,118406,816,2,1,0,947248,36
30,37314,699,3,1,0,186570,36
41,72040,603,1,1,0,504280,36
38,68752,755,1,1,0,412512,36
29,34020,789,3,1,1,238140,36
46,119408,683,2,1,1,597040,36
35,52450,710,5,1,0,367150,36
49,141716,595,2,1,0,992012,36
29,38568,630,3,1,1,192840,36
62,70710,673,0,1,0,282840,36
31,46704,706,2,1,0,326928,36
44,66204,650,1,1,0,463428,36
51,116358,670,3,1,0,814506,36
35,48491,690,4,1,0,290946,36
52,175355,620,3,1,0,876775,36
27,28079,678,3,1,1,168474,36
59,115674,792,0,1,0,694044,36
42,83601,652,1,1,0,418005,36
34,45752,627,1,1,0,228760,36
38,27189,866,1,0,0,88019,36
51,29485,718,4,0,1,128295,36
34,61467,638,2,1,0,307335,36
33,47315,751,0,1,0,283890,36
39,27861,720,4,0,1,61947,36
27,23029,654,2,1,0,138174,36
63,73244,696,2,1,1,366220,36
35,16701,676,4,0,0,68770,36
51,144082,779,3,1,0,864492,36
44,73905,754,2,1,0,443430,36
30,38072,528,2,1,1,190360,36
41,69377,852,1,1,0,416262,36
51,29222,676,2,0,0,88828,36
39,69816,837,3,1,0,488712,36
56,129344,757,5,1,0,776064,36
54,114015,719,5,1,0,798105,36
53,145118,692,1,1,0,1015826,36
36,66166,900,1,1,1,463162,36
29,37001,678,0,1,0,185005,36
34,55353,646,2,1,0,276765,36
44,26766,653,1,0,0,122179,36
48,178917,700,2,1,0,1252419,36
25,33669,699,1,1,0,202014,36
41,68546,780,0,1,0,548368,36
43,67189,760,4,1,0,470323,36
38,81240,760,2,1,0,487440,36
57,119928,681,1,1,0,839496,36
47,111384,754,2,1,0,891072,36
57,118190,762,1,1,0,827330,36
39,80971,693,1,1,0,404855,36
53,148976,722,2,1,0,1042832,36
61,84387,762,3,1,0,506322,36
57,134678,716,1,1,0,808068,36
28,21331,724,2,1,0,149317,36
38,65511,812,3,1,0,393066,36
37,27990,717,1,0,0,73136,36
47,111916,651,1,1,1,671496,36
50,147010,592,0,1,0,1029070,36
31,62130,709,2,1,0,434910,36
42,68828,673,0,1,0,412968,36
25,17975,764,2,0,0,53462,36
59,21650,826,0,0,0,93544,36
35,47921,617,2,1,0,287526,36
42,65560,629,2,1,0,458920,36
38,27492,698,5,0,1,95846,36
55,117240,636,2,1,0,820680,36
25,33130,682,3,1,0,165650,36
41,66627,657,3,1,0,333135,36
40,67047,619,1,1,0,469329,36
36,27108,766,2,0,0,81929,36
62,12042,706,1,0,0,97955,36
31,51187,846,1,1,0,358309,36
51,165264,728,1,1,0,991584,36
46,109585,803,1,1,0,876680,36
57,109556,641,5,1,0,766892,36
33,53801,640,3,1,1,322806,36
33,49843,877,0,1,0,348901,36
55,163112,651,1,1,0,1141784,36
47,108608,624,0,1,0,760256,36
25,24703,606,2,1,0,172921,36
35,52526,853,2,1,1,420208,36
46,107374,678,1,1,0,751618,36
