age,income,credit_score,existing_loans,existing_loan_emi,employed,default,loan_amount,loan_tenure_months,emi_to_income_ratio,loan_to_income_ratio,employment_type
40,67143,535,3,32407,1,1,403000,24,0.48,6.0,Entrepreneur
42,27505,618,0,0,0,0,87000,30,0.0,3.16,Gig Worker
50,173765,708,0,0,1,1,1390000,18,0.0,8.0,Government
44,65279,824,3,27711,1,0,392000,36,0.42,6.0,Salaried
53,112452,750,3,46512,1,0,900000,30,0.41,8.0,Entrepreneur
45,74818,726,1,10153,1,0,449000,36,0.14,6.0,Salaried
34,16130,681,2,4976,0,1,75000,18,0.31,4.65,Gig Worker
46,144557,734,2,44296,1,0,1012000,12,0.31,7.0,Self-Employed
28,26249,652,3,11922,1,1,131000,18,0.45,4.99,Self-Employed
43,27153,637,0,0,0,0,84000,24,0.0,3.09,Gig Worker
41,66050,644,1,9376,1,1,462000,12,0.14,6.99,Self-Employed
39,68362,807,2,20061,1,0,410000,18,0.29,6.0,Salaried
40,27037,632,3,12397,0,1,64000,12,0.46,2.37,Gig Worker
25,26331,668,2,7894,1,1,132000,12,0.3,5.01,Self-Employed
35,62893,737,4,31446,1,0,440000,24,0.5,7.0,Salaried
43,68058,629,1,9466,1,0,476000,30,0.14,6.99,Entrepreneur
43,67131,718,1,10463,1,0,470000,30,0.16,7.0,Salaried
29,37526,718,1,5521,1,0,300000,12,0.15,7.99,Salaried
57,121968,650,3,54097,1,0,732000,24,0.44,6.0,Salaried
31,62413,679,2,19539,1,0,312000,36,0.31,5.0,Salaried
53,156011,624,5,78006,1,0,1092000,24,0.5,7.0,Salaried
47,164292,810,3,81195,1,0,1150000,12,0.49,7.0,Entrepreneur
34,16505,720,1,2292,0,0,66000,24,0.14,4.0,Gig Worker
63,73995,616,4,36998,1,0,296000,24,0.5,4.0,Entrepreneur
27,22354,710,1,3504,1,1,179000,18,0.16,8.01,Self-Employed
53,171463,713,1,26123,1,0,1372000,36,0.15,8.0,Self-Employed
54,169203,520,1,24234,1,1,846000,12,0.14,5.0,Entrepreneur
33,50144,807,0,0,1,0,401000,30,0.0,8.0,Salaried
58,108308,620,1,14880,1,0,758000,24,0.14,7.0,Government
38,65518,867,3,27040,1,0,459000,12,0.41,7.01,Salaried
45,71082,763,5,35541,1,0,426000,24,0.5,5.99,Salaried
45,65981,609,4,32990,1,0,396000,18,0.5,6.0,Salaried
40,72202,674,4,36101,1,0,361000,12,0.5,5.0,Salaried
51,177252,773,2,50269,1,0,1241000,24,0.28,7.0,Government
51,159115,680,2,46350,1,0,796000,12,0.29,5.0,Salaried
25,26305,794,1,3606,1,0,210000,36,0.14,7.98,Self-Employed
57,106967,669,2,32212,1,1,749000,36,0.3,7.0,Salaried
25,21442,693,1,2938,1,0,129000,36,0.14,6.02,Salaried
54,100413,776,3,47900,1,0,602000,24,0.48,6.0,Entrepreneur
55,148191,748,2,42090,1,0,889000,24,0.28,6.0,Government
28,26752,625,2,8090,1,1,161000,30,0.3,6.02,Self-Employed
37,69103,734,4,34552,1,0,415000,12,0.5,6.01,Salaried
28,31977,713,3,14824,1,1,224000,30,0.46,7.01,Self-Employed
39,67309,627,1,10163,1,0,404000,12,0.15,6.0,Salaried
38,72698,588,2,21043,1,0,436000,18,0.29,6.0,Salaried
51,153807,545,3,66901,1,0,923000,24,0.43,6.0,Government
57,122570,676,5,61285,1,0,858000,24,0.5,7.0,Government
58,111174,695,2,36648,1,0,667000,18,0.33,6.0,Entrepreneur
35,48104,740,1,7449,1,0,289000,12,0.15,6.01,Self-Employed
39,77160,765,1,11708,1,0,540000,24,0.15,7.0,Salaried
25,29972,666,2,9406,1,0,150000,12,0.31,5.0,Salaried
32,56330,693,0,0,1,0,282000,36,0.0,5.01,Salaried
53,105919,639,2,31555,1,0,530000,36,0.3,5.0,Government
61,99954,706,3,41022,1,0,600000,18,0.41,6.0,Entrepreneur
27,34713,777,1,5272,1,1,278000,18,0.15,8.01,Self-Employed
34,56283,708,1,9215,1,0,450000,24,0.16,8.0,Salaried
41,27311,793,0,0,0,0,91000,24,0.0,3.33,Gig Worker
45,73523,776,0,0,1,0,441000,24,0.0,6.0,Self-Employed
32,53525,816,2,15015,1,0,321000,36,0.28,6.0,Self-Employed
47,163712,710,2,50980,1,0,982000,30,0.31,6.0,Salaried
36,26909,657,0,0,0,0,67000,18,0.0,2.49,Gig Worker
41,26010,749,2,7336,0,1,142000,18,0.28,5.46,Gig Worker
48,105921,670,5,52960,1,0,741000,18,0.5,7.0,Salaried
42,27615,747,3,11424,0,0,135000,30,0.41,4.89,Gig Worker
36,66057,646,3,29431,1,0,396000,12,0.45,5.99,Salaried
40,81477,633,5,40738,1,0,407000,30,0.5,5.0,Government
40,26189,797,2,7617,0,0,78000,24,0.29,2.98,Gig Worker
37,26294,618,5,13147,0,1,107000,18,0.5,4.07,Gig Worker
38,72528,781,1,11522,1,0,580000,30,0.16,8.0,Salaried
61,9531,746,2,3104,0,1,79000,36,0.33,8.29,Retired
48,113321,707,3,48288,1,0,680000,12,0.43,6.0,Salaried
38,66260,548,0,0,1,0,398000,36,0.0,6.01,Self-Employed
50,28926,818,2,8503,0,0,109000,12,0.29,3.77,Gig Worker
37,26932,625,2,7518,0,0,115000,36,0.28,4.27,Gig Worker
56,108660,776,3,53713,1,0,652000,18,0.49,6.0,Salaried
46,100979,644,4,50490,1,1,606000,18,0.5,6.0,Entrepreneur
40,74664,638,5,37332,1,0,373000,18,0.5,5.0,Self-Employed
47,103593,753,2,33204,1,0,829000,30,0.32,8.0,Self-Employed
25,32429,743,1,4885,1,0,227000,24,0.15,7.0,Self-Employed
28,13993,608,3,6452,0,1,71000,30,0.46,5.07,Gig Worker
27,29076,814,3,12009,1,0,174000,30,0.41,5.98,Salaried
43,69830,683,3,33028,1,0,419000,18,0.47,6.0,Salaried
62,10749,705,4,5374,0,1,102000,12,0.5,9.49,Retired
68,71245,676,2,22767,1,0,356000,12,0.32,5.0,Self-Employed
49,102561,611,2,32504,1,1,718000,36,0.32,7.0,Salaried
48,107793,758,0,0,1,0,755000,18,0.0,7.0,Government
25,32860,723,2,10270,1,0,197000,36,0.31,6.0,Salaried
35,51032,635,1,6945,1,0,255000,24,0.14,5.0,Salaried
32,57656,775,3,24924,1,0,461000,12,0.43,8.0,Salaried
34,52112,704,2,14893,1,0,417000,30,0.29,8.0,Salaried
39,66231,706,3,28970,1,0,397000,30,0.44,5.99,Salaried
36,69295,842,4,34648,1,0,416000,18,0.5,6.0,Self-Employed
25,23942,571,1,3905,1,0,144000,18,0.16,6.01,Salaried
50,158060,570,2,47928,1,1,1106000,24,0.3,7.0,Self-Employed
29,33939,588,2,9786,1,0,204000,30,0.29,6.01,Salaried
44,67106,729,1,9859,1,0,470000,24,0.15,7.0,Salaried
66,89333,671,3,39775,1,0,357000,36,0.45,4.0,Self-Employed
30,39378,677,3,18077,1,0,197000,12,0.46,5.0,Salaried
25,22567,624,2,6791,1,1,135000,30,0.3,5.98,Self-Employed
38,69455,833,1,11292,1,0,417000,18,0.16,6.0,Salaried
55,100388,860,3,45147,1,0,803000,24,0.45,8.0,Government
65,96601,771,4,48300,1,0,483000,30,0.5,5.0,Self-Employed
27,14271,579,2,4582,0,1,89000,30,0.32,6.24,Gig Worker
47,113587,661,3,48134,1,0,682000,12,0.42,6.0,Salaried
36,68963,766,0,0,1,0,552000,36,0.0,8.0,Salaried
40,68273,696,2,22246,1,0,341000,24,0.33,4.99,Entrepreneur
70,72374,772,2,20046,1,0,434000,36,0.28,6.0,Self-Employed
25,25061,799,2,7996,1,0,200000,30,0.32,7.98,Self-Employed
45,68577,852,1,10041,1,0,411000,12,0.15,5.99,Salaried
47,29964,647,1,4834,0,0,98000,12,0.16,3.27,Gig Worker
55,100767,706,3,48683,1,0,806000,36,0.48,8.0,Government
43,65016,664,2,20698,1,0,455000,36,0.32,7.0,Salaried
45,80080,539,1,12709,1,0,480000,30,0.16,5.99,Government
37,26222,756,1,3780,0,0,101000,36,0.14,3.85,Gig Worker
45,65061,745,0,0,1,0,390000,24,0.0,5.99,Entrepreneur
37,69764,656,1,9587,1,0,419000,24,0.14,6.01,Self-Employed
49,166000,572,3,73251,1,0,1162000,18,0.44,7.0,Government
37,67619,669,2,18961,1,0,406000,36,0.28,6.0,Salaried
46,117132,758,0,0,1,0,703000,18,0.0,6.0,Entrepreneur
41,69261,806,1,10794,1,0,416000,12,0.16,6.01,Salaried
55,103770,642,3,45259,1,0,519000,18,0.44,5.0,Self-Employed
41,67314,788,1,11058,1,0,539000,30,0.16,8.01,Self-Employed
25,21920,749,4,10960,1,1,175000,12,0.5,7.98,Self-Employed
57,21255,733,2,6788,0,1,125000,30,0.32,5.88,Gig Worker
31,45579,596,3,19003,1,0,319000,24,0.42,7.0,Salaried
34,62621,599,1,10073,1,0,438000,12,0.16,6.99,Salaried
34,58863,633,2,19152,1,1,412000,18,0.33,7.0,Salaried
58,130382,673,2,39013,1,0,652000,12,0.3,5.0,Salaried
25,25241,844,0,0,1,0,177000,36,0.0,7.01,Salaried
70,85970,647,4,42985,1,0,430000,12,0.5,5.0,Self-Employed
54,116865,761,3,55374,1,0,701000,12,0.47,6.0,Government
44,65207,662,3,27435,1,0,391000,18,0.42,6.0,Self-Employed
41,26649,737,1,3999,0,0,118000,24,0.15,4.43,Gig Worker
45,69911,694,2,20548,1,0,489000,12,0.29,6.99,Salaried
48,107596,714,3,44994,1,1,753000,12,0.42,7.0,Self-Employed
49,155460,729,3,68104,1,0,1244000,12,0.44,8.0,Entrepreneur
48,171542,680,2,47018,1,0,1201000,36,0.27,7.0,Salaried
43,78721,729,2,21377,1,0,551000,24,0.27,7.0,Entrepreneur
39,26638,798,1,3704,0,0,108000,30,0.14,4.05,Gig Worker
40,79424,639,3,39051,1,0,397000,24,0.49,5.0,Salaried
39,74377,794,2,22534,1,0,595000,30,0.3,8.0,Self-Employed
55,101868,678,2,33408,1,0,509000,30,0.33,5.0,Salaried
49,102501,670,3,45503,1,1,718000,18,0.44,7.0,Self-Employed
25,20709,755,1,2989,1,1,145000,12,0.14,7.0,Self-Employed
49,140281,672,3,63204,1,0,701000,36,0.45,5.0,Salaried
44,69926,725,0,0,1,0,559000,24,0.0,7.99,Salaried
41,66816,718,3,29703,1,0,535000,12,0.44,8.01,Salaried
37,26400,533,3,10943,0,1,63000,30,0.41,2.39,Gig Worker
55,155709,733,3,72043,1,0,1246000,18,0.46,8.0,Salaried
53,101259,584,3,42979,1,1,709000,36,0.42,7.0,Salaried
32,48584,590,3,22386,1,0,243000,12,0.46,5.0,Salaried
46,28574,729,2,8830,0,0,102000,12,0.31,3.57,Gig Worker
30,36279,742,0,0,1,0,254000,30,0.0,7.0,Salaried
25,32415,796,4,16208,1,0,227000,18,0.5,7.0,Salaried
34,56323,612,2,15415,1,0,394000,36,0.27,7.0,Self-Employed
52,105145,640,3,49972,1,0,736000,18,0.48,7.0,Government
53,119737,737,2,35632,1,0,838000,18,0.3,7.0,Salaried
48,107914,797,0,0,1,0,863000,24,0.0,8.0,Government
50,104533,715,3,42883,1,0,627000,30,0.41,6.0,Salaried
48,142246,629,2,46897,1,0,711000,36,0.33,5.0,Self-Employed
34,47190,820,2,12905,1,0,378000,24,0.27,8.01,Self-Employed
47,158225,679,1,24660,1,0,791000,18,0.16,5.0,Salaried
51,119023,681,2,39161,1,0,714000,12,0.33,6.0,Salaried
51,102927,585,4,51464,1,1,618000,24,0.5,6.0,Entrepreneur
56,135547,757,2,37755,1,0,813000,36,0.28,6.0,Government
50,101016,768,0,0,1,0,606000,18,0.0,6.0,Entrepreneur
46,116731,643,1,16184,1,0,700000,36,0.14,6.0,Salaried
54,28748,840,1,4143,0,0,142000,36,0.14,4.94,Gig Worker
41,79291,653,2,21889,1,0,555000,30,0.28,7.0,Self-Employed
31,46099,750,2,14361,1,0,323000,24,0.31,7.01,Salaried
40,76139,717,4,38070,1,0,533000,18,0.5,7.0,Self-Employed
33,49106,537,5,24553,1,1,295000,12,0.5,6.01,Entrepreneur
33,56239,743,2,18548,1,0,394000,18,0.33,7.01,Salaried
40,83337,736,2,26571,1,0,583000,24,0.32,7.0,Entrepreneur
32,46708,558,1,7168,1,1,280000,12,0.15,5.99,Self-Employed
38,67167,822,0,0,1,0,470000,30,0.0,7.0,Self-Employed
25,31316,736,2,9031,1,0,251000,36,0.29,8.02,Salaried
44,69183,799,1,10635,1,0,484000,36,0.15,7.0,Salaried
42,68374,562,2,20623,1,0,342000,30,0.3,5.0,Entrepreneur
32,50777,667,3,22512,1,0,254000,12,0.44,5.0,Self-Employed
49,173188,794,2,48119,1,0,1039000,30,0.28,6.0,Entrepreneur
53,28436,574,1,4595,0,1,128000,12,0.16,4.5,Gig Worker
25,15269,669,3,6802,0,1,57000,30,0.45,3.73,Gig Worker
32,46659,732,2,13143,1,0,373000,24,0.28,7.99,Salaried
32,24078,548,1,3516,0,0,82000,30,0.15,3.41,Gig Worker
30,35027,594,5,17514,1,0,245000,24,0.5,6.99,Salaried
51,28182,810,3,13513,0,0,141000,12,0.48,5.0,Gig Worker
39,82888,704,2,26028,1,0,663000,24,0.31,8.0,Government
38,70688,794,1,11174,1,0,566000,30,0.16,8.01,Salaried
25,27618,714,3,11213,1,0,166000,30,0.41,6.01,Salaried
49,29003,896,1,4277,0,0,140000,18,0.15,4.83,Gig Worker
27,34092,735,2,10189,1,0,205000,18,0.3,6.01,Salaried
42,66613,801,1,9031,1,0,533000,12,0.14,8.0,Self-Employed
45,26170,680,2,7474,0,1,115000,18,0.29,4.39,Gig Worker
58,112997,716,1,17832,1,0,904000,24,0.16,8.0,Salaried
26,15711,751,2,4371,0,0,57000,24,0.28,3.63,Gig Worker
25,32820,764,3,14873,1,0,197000,12,0.45,6.0,Salaried
44,66295,696,2,18756,1,0,331000,18,0.28,4.99,Salaried
63,74256,700,1,10052,1,0,371000,18,0.14,5.0,Entrepreneur
56,107062,740,4,53531,1,1,642000,24,0.5,6.0,Salaried
44,65270,740,3,32167,1,0,522000,36,0.49,8.0,Salaried
36,26049,617,0,0,0,0,89000,12,0.0,3.42,Gig Worker
51,157270,717,1,25013,1,0,1101000,12,0.16,7.0,Salaried
30,39476,725,0,0,1,0,276000,24,0.0,6.99,Salaried
47,118183,621,1,19357,1,0,591000,30,0.16,5.0,Entrepreneur
48,113777,772,2,34050,1,1,683000,24,0.3,6.0,Government
54,28150,733,4,14075,0,1,116000,12,0.5,4.12,Gig Worker
70,83955,886,1,12714,1,0,420000,24,0.15,5.0,Self-Employed
46,141689,697,2,42119,1,0,708000,12,0.3,5.0,Self-Employed
35,49763,790,4,24882,1,0,299000,30,0.5,6.01,Entrepreneur
41,80527,743,2,22216,1,0,644000,12,0.28,8.0,Entrepreneur
25,17317,853,2,5183,0,0,45000,12,0.3,2.6,Gig Worker
33,57862,622,2,16144,1,0,347000,24,0.28,6.0,Salaried
37,26957,660,5,13478,0,1,120000,36,0.5,4.45,Gig Worker
35,24455,625,2,7685,0,1,113000,12,0.31,4.62,Gig Worker
43,66838,693,0,0,1,0,401000,12,0.0,6.0,Salaried
32,20303,610,3,9093,0,1,115000,30,0.45,5.66,Gig Worker
55,113418,577,4,56709,1,0,681000,18,0.5,6.0,Salaried
42,67064,529,3,29542,1,0,335000,30,0.44,5.0,Salaried
41,68248,524,2,20308,1,1,341000,12,0.3,5.0,Self-Employed
38,27161,752,2,8613,0,0,105000,30,0.32,3.87,Gig Worker
43,65869,663,5,32934,1,0,461000,30,0.5,7.0,Salaried
51,29973,601,2,9811,0,0,87000,24,0.33,2.9,Gig Worker
31,56629,647,3,26945,1,0,396000,36,0.48,6.99,Salaried
34,52870,657,4,26435,1,0,317000,24,0.5,6.0,Salaried
38,83418,622,2,25967,1,0,417000,30,0.31,5.0,Self-Employed
25,34757,828,1,5148,1,0,278000,30,0.15,8.0,Salaried
32,57067,813,3,24420,1,0,457000,12,0.43,8.01,Salaried
36,27903,827,2,8942,0,0,80000,36,0.32,2.87,Gig Worker
52,169940,714,1,23138,1,0,1190000,30,0.14,7.0,Entrepreneur
45,26610,722,2,8624,0,1,149000,24,0.32,5.6,Gig Worker
44,26997,647,1,4018,0,0,121000,30,0.15,4.48,Gig Worker
52,164105,632,3,75874,1,1,1149000,36,0.46,7.0,Entrepreneur
40,69547,701,2,21529,1,0,417000,30,0.31,6.0,Self-Employed
46,28061,752,1,4542,0,0,92000,12,0.16,3.28,Gig Worker
40,69382,795,3,32075,1,0,555000,30,0.46,8.0,Self-Employed
45,65093,656,1,9986,1,0,325000,36,0.15,4.99,Self-Employed
35,51330,599,1,7032,1,0,308000,24,0.14,6.0,Salaried
25,15771,758,2,4749,0,0,66000,30,0.3,4.18,Gig Worker
40,77870,554,3,32590,1,0,389000,30,0.42,5.0,Salaried
59,102497,696,2,32209,1,0,717000,36,0.31,7.0,Government
53,107798,707,4,53899,1,0,862000,36,0.5,8.0,Salaried
53,175634,669,2,54589,1,0,1229000,36,0.31,7.0,Self-Employed
56,102488,576,1,13964,1,0,615000,30,0.14,6.0,Salaried
43,27834,670,5,13917,0,1,106000,12,0.5,3.81,Gig Worker
44,74562,831,2,23336,1,0,596000,12,0.31,7.99,Salaried
34,59699,747,3,24565,1,0,418000,36,0.41,7.0,Salaried
38,76407,792,4,38204,1,0,535000,24,0.5,7.0,Self-Employed
49,168291,602,0,0,1,0,1178000,12,0.0,7.0,Salaried
56,103026,720,1,13946,1,0,618000,30,0.14,6.0,Salaried
40,68975,707,1,11291,1,1,483000,18,0.16,7.0,Entrepreneur
36,66691,708,1,10479,1,0,400000,36,0.16,6.0,Self-Employed
42,78064,744,0,0,1,0,625000,24,0.0,8.01,Salaried
49,104163,711,1,15166,1,0,729000,30,0.15,7.0,Salaried
25,21835,604,1,3142,1,0,131000,30,0.14,6.0,Salaried
25,21210,749,2,6172,1,0,148000,24,0.29,6.98,Salaried
35,50223,767,0,0,1,0,402000,18,0.0,8.0,Entrepreneur
27,31526,805,3,14966,1,0,252000,18,0.47,7.99,Self-Employed
35,46356,809,3,21533,1,0,324000,36,0.46,6.99,Entrepreneur
40,69393,738,2,19507,1,0,416000,36,0.28,5.99,Self-Employed
36,66162,608,3,27832,1,0,463000,36,0.42,7.0,Salaried
59,124408,577,1,17162,1,0,746000,18,0.14,6.0,Salaried
45,67576,681,0,0,1,0,338000,36,0.0,5.0,Self-Employed
45,68220,773,1,10561,1,0,478000,12,0.15,7.01,Salaried
49,101615,768,2,32096,1,0,610000,18,0.32,6.0,Government
28,26273,721,0,0,1,0,158000,18,0.0,6.01,Salaried
54,176899,697,1,25288,1,0,884000,18,0.14,5.0,Government
41,67716,852,1,9184,1,0,474000,18,0.14,7.0,Salaried
50,172801,745,4,86400,1,0,1210000,18,0.5,7.0,Government
29,36578,693,1,6000,1,0,183000,18,0.16,5.0,Self-Employed
25,30285,648,2,8714,1,0,151000,12,0.29,4.99,Salaried
51,29439,619,4,14720,0,1,105000,36,0.5,3.57,Gig Worker
46,110712,611,4,55356,1,0,664000,24,0.5,6.0,Salaried
31,47791,619,0,0,1,0,335000,24,0.0,7.01,Self-Employed
31,55897,722,2,16373,1,0,447000,36,0.29,8.0,Salaried
55,159909,698,0,0,1,0,959000,24,0.0,6.0,Salaried
27,25424,673,2,7178,1,0,178000,18,0.28,7.0,Salaried
61,71680,758,1,9938,1,0,430000,18,0.14,6.0,Entrepreneur
31,47836,844,3,22021,1,0,383000,12,0.46,8.01,Self-Employed
49,146238,634,0,0,1,0,731000,36,0.0,5.0,Salaried
38,75263,646,2,23819,1,0,452000,36,0.32,6.01,Salaried
49,148469,522,3,68734,1,0,742000,12,0.46,5.0,Entrepreneur
35,48646,697,3,22023,1,0,292000,30,0.45,6.0,Salaried
40,27378,689,3,11191,0,0,78000,18,0.41,2.85,Gig Worker
42,66364,771,2,21775,1,0,465000,36,0.33,7.01,Self-Employed
29,34241,693,1,5443,1,0,171000,30,0.16,4.99,Salaried
50,178702,652,2,51389,1,0,1072000,24,0.29,6.0,Government
35,21265,715,0,0,0,0,97000,36,0.0,4.56,Gig Worker
39,69504,744,2,22853,1,0,487000,30,0.33,7.01,Entrepreneur
30,36420,570,2,11149,1,0,219000,12,0.31,6.01,Salaried
25,24444,780,2,7454,1,0,147000,24,0.3,6.01,Self-Employed
39,69989,804,1,11019,1,0,490000,12,0.16,7.0,Entrepreneur
70,85954,743,3,41091,1,0,516000,36,0.48,6.0,Self-Employed
51,112714,625,3,52309,1,0,676000,30,0.46,6.0,Salaried
41,66055,673,4,33028,1,0,330000,36,0.5,5.0,Entrepreneur
38,75456,794,1,10952,1,0,528000,18,0.15,7.0,Salaried
42,78298,621,2,25500,1,1,391000,12,0.33,4.99,Self-Employed
48,114963,750,1,16295,1,0,805000,36,0.14,7.0,Self-Employed
27,26181,695,1,3827,1,0,183000,24,0.15,6.99,Salaried
55,179077,712,3,79490,1,0,1074000,12,0.44,6.0,Government
50,160747,633,2,47640,1,0,1125000,36,0.3,7.0,Government
50,160845,726,4,80422,1,0,965000,24,0.5,6.0,Entrepreneur
47,159312,720,4,79656,1,1,1274000,18,0.5,8.0,Self-Employed
42,68361,579,1,9722,1,0,342000,18,0.14,5.0,Entrepreneur
50,118179,699,4,59090,1,0,709000,24,0.5,6.0,Salaried
49,151897,749,5,75948,1,0,1063000,12,0.5,7.0,Self-Employed
37,66038,669,1,10672,1,0,396000,12,0.16,6.0,Salaried
35,23778,504,3,11012,0,1,90000,30,0.46,3.79,Gig Worker
43,26489,690,3,11410,0,0,81000,18,0.43,3.06,Gig Worker
60,71601,817,2,22838,1,0,358000,24,0.32,5.0,Self-Employed
27,20642,672,1,3320,1,0,124000,24,0.16,6.01,Self-Employed
25,32150,814,2,10313,1,0,257000,30,0.32,7.99,Salaried
43,67258,635,2,21868,1,0,404000,30,0.33,6.01,Salaried
42,75919,607,3,32471,1,0,380000,18,0.43,5.01,Entrepreneur
44,65961,699,0,0,1,0,396000,12,0.0,6.0,Entrepreneur
44,68736,634,3,32509,1,0,344000,12,0.47,5.0,Entrepreneur
39,66380,726,1,9878,1,0,398000,36,0.15,6.0,Entrepreneur
59,105250,670,2,33735,1,0,737000,30,0.32,7.0,Salaried
25,31747,817,0,0,1,0,190000,30,0.0,5.98,Salaried
32,60173,664,0,0,1,0,301000,30,0.0,5.0,Salaried
40,66519,707,3,31301,1,0,399000,12,0.47,6.0,Entrepreneur
25,17581,747,2,5566,0,0,53000,24,0.32,3.01,Gig Worker
39,65979,776,1,10206,1,0,396000,36,0.15,6.0,Salaried
61,71356,818,2,20026,1,0,428000,36,0.28,6.0,Self-Employed
42,27225,681,0,0,0,0,98000,36,0.0,3.6,Gig Worker
44,75406,668,2,22826,1,0,528000,12,0.3,7.0,Salaried
26,16023,546,0,0,0,0,61000,30,0.0,3.81,Gig Worker
34,22799,863,2,7503,0,0,96000,12,0.33,4.21,Gig Worker
37,79435,728,2,25915,1,0,635000,12,0.33,7.99,Salaried
38,65026,760,3,26588,1,0,455000,18,0.41,7.0,Entrepreneur
57,103729,744,2,29033,1,0,830000,30,0.28,8.0,Self-Employed
48,160410,703,3,66868,1,0,1283000,12,0.42,8.0,Government
28,12983,728,1,2035,0,0,71000,24,0.16,5.47,Gig Worker
44,79196,655,0,0,1,0,475000,36,0.0,6.0,Salaried
47,28154,675,2,8983,0,0,122000,36,0.32,4.33,Gig Worker
55,172591,623,2,48811,1,0,1208000,30,0.28,7.0,Salaried
60,12363,824,1,1857,0,1,100000,12,0.15,8.09,Retired
29,34431,744,4,17216,1,1,275000,36,0.5,7.99,Salaried
32,51687,858,0,0,1,0,362000,36,0.0,7.0,Salaried
26,23409,883,1,3675,1,0,187000,24,0.16,7.99,Salaried
39,66731,587,4,33366,1,0,400000,18,0.5,5.99,Salaried
47,176424,778,2,53884,1,0,1059000,36,0.31,6.0,Entrepreneur
53,106598,591,2,32033,1,0,640000,36,0.3,6.0,Entrepreneur
41,68846,714,2,19818,1,0,413000,18,0.29,6.0,Salaried
38,69782,725,0,0,1,0,488000,12,0.0,6.99,Self-Employed
43,83487,597,1,12686,1,0,417000,30,0.15,4.99,Salaried
31,55725,640,1,8675,1,0,390000,18,0.16,7.0,Entrepreneur
67,98647,728,3,47706,1,0,592000,18,0.48,6.0,Self-Employed
25,24087,714,2,7423,1,1,169000,18,0.31,7.02,Self-Employed
44,26700,618,1,4214,0,0,106000,18,0.16,3.97,Gig Worker
66,90709,644,4,45354,1,0,363000,18,0.5,4.0,Entrepreneur
42,69463,580,3,31018,1,0,486000,36,0.45,7.0,Salaried
39,66483,603,1,8994,1,0,465000,30,0.14,6.99,Self-Employed
37,69973,670,4,34986,1,0,490000,24,0.5,7.0,Salaried
39,81997,778,4,40998,1,0,656000,36,0.5,8.0,Salaried
58,133028,789,1,21917,1,0,931000,18,0.16,7.0,Salaried
25,30866,846,2,8517,1,0,247000,30,0.28,8.0,Salaried
60,89665,733,2,26370,1,0,538000,18,0.29,6.0,Self-Employed
25,33681,715,3,16066,1,0,236000,36,0.48,7.01,Salaried
38,76039,739,1,10731,1,0,532000,18,0.14,7.0,Self-Employed
36,82870,738,2,25135,1,0,497000,24,0.3,6.0,Self-Employed
49,155667,570,2,48877,1,1,1090000,24,0.31,7.0,Salaried
25,30715,851,3,14142,1,0,215000,36,0.46,7.0,Salaried
47,109269,545,1,15368,1,0,656000,18,0.14,6.0,Salaried
66,70728,791,0,0,1,0,424000,30,0.0,5.99,Self-Employed
25,33869,704,1,4933,1,0,271000,24,0.15,8.0,Salaried
44,69041,612,1,10944,1,0,483000,30,0.16,7.0,Salaried
34,50004,742,1,7582,1,0,300000,12,0.15,6.0,Salaried
47,160628,690,2,43420,1,0,1124000,24,0.27,7.0,Salaried
42,69749,645,1,11008,1,0,418000,18,0.16,5.99,Salaried
34,45498,589,1,6190,1,0,318000,36,0.14,6.99,Salaried
47,103767,582,5,51884,1,1,623000,30,0.5,6.0,Self-Employed
63,72982,651,0,0,1,1,292000,30,0.0,4.0,Self-Employed
39,83622,669,1,11797,1,0,585000,36,0.14,7.0,Salaried
50,142600,603,5,71300,1,0,713000,18,0.5,5.0,Salaried
26,28020,703,4,14010,1,1,224000,12,0.5,7.99,Self-Employed
30,13422,614,3,5831,0,1,71000,30,0.43,5.29,Gig Worker
47,103107,728,1,14380,1,0,825000,24,0.14,8.0,Salaried
59,100843,798,1,14538,1,0,605000,12,0.14,6.0,Government
46,112992,723,3,54677,1,0,678000,24,0.48,6.0,Salaried
38,26858,692,4,13429,0,0,87000,36,0.5,3.24,Gig Worker
41,26570,657,0,0,0,0,81000,36,0.0,3.05,Gig Worker
26,26344,815,1,3848,1,0,184000,30,0.15,6.98,Salaried
49,157141,684,2,46658,1,0,943000,36,0.3,6.0,Salaried
52,29120,899,2,9124,0,0,125000,18,0.31,4.29,Gig Worker
36,77608,605,2,25081,1,0,466000,12,0.32,6.0,Self-Employed
36,67864,723,1,10369,1,0,543000,18,0.15,8.0,Self-Employed
45,26038,813,1,3821,0,0,100000,30,0.15,3.84,Gig Worker
36,68517,644,1,10098,1,0,480000,30,0.15,7.01,Salaried
41,70513,681,3,32972,1,0,423000,30,0.47,6.0,Salaried
67,72062,750,5,36031,1,0,432000,12,0.5,5.99,Self-Employed
39,69109,731,4,34554,1,0,415000,18,0.5,6.01,Salaried
37,65527,744,3,28635,1,0,393000,12,0.44,6.0,Self-Employed
34,55672,792,1,8842,1,0,445000,36,0.16,7.99,Salaried
50,173563,672,5,86782,1,0,1041000,30,0.5,6.0,Salaried
39,65902,814,2,20119,1,0,527000,12,0.31,8.0,Self-Employed
34,48289,562,2,14432,1,0,241000,30,0.3,4.99,Entrepreneur
57,123200,786,0,0,1,0,739000,18,0.0,6.0,Salaried
