age,income,credit_score,existing_loans,existing_loan_emi,employed,default,loan_amount,loan_tenure_months,emi_to_income_ratio,loan_to_income_ratio,employment_type,cibil_risk,dti_risk,age_risk,emp_risk,loan_income_risk,risk_score
35,55358,635,1,8794,1,0,388000,30,0.16,7.01,Salaried,0.44166666666666665,0.6541461436869509,0.2,0.2,0.5416666666666666,0.4372865359217377
34,48146,840,4,24073,1,0,337000,36,0.5,7.0,Salaried,0.1,1.0,0.2,0.2,0.5405405405405406,0.4210810810810811
35,55901,656,3,23463,1,0,335000,36,0.42,5.99,Salaried,0.4066666666666667,0.9769817938723684,0.2,0.2,0.42680180180180183,0.49026571873836244
34,61434,748,3,25789,1,0,491000,18,0.42,7.99,Salaried,0.25333333333333335,1.0,0.2,0.2,0.6520270270270271,0.48380405405405413
56,100149,707,2,31935,1,0,701000,30,0.32,7.0,Entrepreneur,0.32166666666666666,0.9203231629316765,0.3,0.4,0.5405405405405406,0.5176618718140003
59,103064,684,1,15970,1,0,721000,24,0.15,7.0,Self-Employed,0.36,0.7440630201730102,0.3,0.5,0.5405405405405406,0.5050968361243336
35,51247,703,2,15445,1,0,410000,36,0.3,8.0,Salaried,0.3283333333333333,0.8726978778884258,0.2,0.2,0.6531531531531533,0.4746474424450794
32,58291,624,2,16994,1,1,408000,12,0.29,7.0,Self-Employed,0.46,1.0,0.2,0.5,0.5405405405405406,0.5890810810810811
47,170598,668,3,82561,1,0,1194000,18,0.48,7.0,Salaried,0.38666666666666666,1.0,0.4,0.2,0.5405405405405406,0.5270810810810811
35,57678,592,2,16931,1,0,404000,30,0.29,7.0,Entrepreneur,0.5133333333333333,0.8783726512323203,0.2,0.4,0.5405405405405406,0.5546742438891612
49,110750,656,0,0,1,1,775000,12,0.0,7.0,Entrepreneur,0.4066666666666667,0.9719087032856785,0.4,0.4,0.5405405405405406,0.5660582569025008
44,26462,662,3,12662,0,1,98000,18,0.48,3.7,Gig Worker,0.39666666666666667,1.0,0.2,0.8,0.16891891891891894,0.5743378378378379
25,21337,767,5,10668,1,0,128000,12,0.5,6.0,Salaried,0.22166666666666668,1.0,0.6,0.2,0.42792792792792794,0.4806891891891892
60,72831,673,2,21312,1,0,291000,24,0.29,4.0,Self-Employed,0.37833333333333335,0.7651732549784204,0.3,0.5,0.20270270270270271,0.46519871915001054
63,72980,664,3,32596,1,0,365000,30,0.45,5.0,Self-Employed,0.3933333333333333,1.0,0.3,0.5,0.3153153153153153,0.5452972972972974
34,53561,717,1,7715,1,0,428000,24,0.14,7.99,Salaried,0.305,0.7949917954398826,0.2,0.2,0.6520270270270271,0.4480520029140247
37,68150,714,4,34075,1,0,477000,36,0.5,7.0,Entrepreneur,0.31,1.0,0.2,0.4,0.5405405405405406,0.5240810810810811
45,68318,652,3,30760,1,0,342000,36,0.45,5.01,Salaried,0.41333333333333333,0.9821716092391464,0.4,0.2,0.31644144144144143,0.4970091185260028
46,28506,731,5,14253,0,0,99000,18,0.5,3.47,Gig Worker,0.2816666666666667,1.0,0.4,0.8,0.14301801801801803,0.5559527027027028
49,165944,685,2,53762,1,0,996000,36,0.32,6.0,Government,0.35833333333333334,0.8178327896425568,0.4,0.1,0.42792792792792794,0.43614738659982843
66,80170,652,0,0,1,0,321000,12,0.0,4.0,Entrepreneur,0.41333333333333333,0.5561099330589164,0.3,0.4,0.20270270270270271,0.4034328886701346
39,72000,660,3,31648,1,1,504000,36,0.44,7.0,Self-Employed,0.4,1.0,0.2,0.5,0.5405405405405406,0.5710810810810811
32,59920,775,1,9066,1,0,479000,18,0.15,7.99,Salaried,0.20833333333333334,0.9923540028680216,0.2,0.2,0.6520270270270271,0.46839255477105946
25,22217,662,0,0,1,0,111000,24,0.0,5.0,Salaried,0.39666666666666667,0.3469565347856747,0.6,0.2,0.3153153153153153,0.353036430993716
33,62126,720,3,30229,1,0,373000,12,0.49,6.0,Salaried,0.3,1.0,0.2,0.2,0.42792792792792794,0.46418918918918917
41,66867,597,2,20559,1,0,468000,30,0.31,7.0,Salaried,0.505,0.9012666935857748,0.2,0.2,0.5405405405405406,0.5178977544775248
63,74837,789,2,20731,1,0,374000,18,0.28,5.0,Self-Employed,0.185,0.9244263705960462,0.3,0.5,0.3153153153153153,0.46390388994630893
35,55256,653,2,18035,1,0,387000,36,0.33,7.0,Self-Employed,0.4116666666666667,0.8682315042710295,0.2,0.5,0.5405405405405406,0.5416389571488385
44,65421,732,1,10064,1,0,393000,18,0.15,6.01,Self-Employed,0.28,0.8126170835392645,0.2,0.5,0.42905405405405406,0.4715123789929243
41,27094,679,3,11790,0,1,113000,30,0.44,4.17,Gig Worker,0.36833333333333335,0.9569564397201512,0.2,0.8,0.22184684684684686,0.5630161369570649
56,108061,731,2,30079,1,0,756000,18,0.28,7.0,Salaried,0.2816666666666667,1.0,0.3,0.2,0.5405405405405406,0.4855810810810811
70,12384,735,3,5901,0,1,102000,36,0.48,8.24,Retired,0.275,1.0,0.7,0.6,0.6801801801801802,0.624527027027027
35,52141,688,5,26070,1,0,313000,12,0.5,6.0,Salaried,0.35333333333333333,1.0,0.2,0.2,0.42792792792792794,0.4801891891891892
36,65096,550,0,0,1,0,391000,24,0.0,6.01,Entrepreneur,0.5833333333333334,0.4171189900727814,0.2,0.4,0.42905405405405406,0.44363785562630353
54,28817,787,0,0,0,0,87000,12,0.0,3.02,Gig Worker,0.18833333333333332,0.41931267423164575,0.4,0.8,0.09234234234234233,0.3751795199092628
50,28808,688,2,8700,0,0,84000,18,0.3,2.92,Gig Worker,0.35333333333333333,0.7733191397451327,0.4,0.8,0.08108108108108106,0.5114919470984454
64,10285,729,3,4993,0,1,91000,18,0.49,8.85,Retired,0.285,1.0,0.7,0.6,0.7488738738738739,0.6378310810810811
49,151025,755,2,47923,1,0,906000,24,0.32,6.0,Government,0.24166666666666667,0.9454615681730398,0.4,0.1,0.42792792792792794,0.4330545812324492
37,81409,663,2,22721,1,0,407000,18,0.28,5.0,Entrepreneur,0.395,0.92807329064991,0.2,0.4,0.3153153153153153,0.49781561995977486
49,178581,741,3,77335,1,0,1250000,18,0.43,7.0,Salaried,0.265,1.0,0.4,0.2,0.5405405405405406,0.4905810810810811
55,101969,640,0,0,1,0,714000,36,0.0,7.0,Self-Employed,0.43333333333333335,0.32417259711829627,0.3,0.5,0.5405405405405406,0.42212423036065516
51,164685,731,1,23460,1,0,988000,30,0.14,6.0,Government,0.2816666666666667,0.5707191844362808,0.4,0.1,0.42792792792792794,0.35136898529825944
48,174441,701,2,54886,1,0,1047000,24,0.31,6.0,Salaried,0.33166666666666667,0.9412064824209906,0.4,0.2,0.42792792792792794,0.47899080979443687
54,108563,666,3,44296,1,0,543000,36,0.41,5.0,Salaried,0.39,0.9115956224086987,0.4,0.2,0.3153153153153153,0.47219620289947206
56,107990,703,4,53995,1,0,864000,18,0.5,8.0,Government,0.3283333333333333,1.0,0.3,0.1,0.6531531531531533,0.496472972972973
58,105905,615,4,52952,1,0,741000,36,0.5,7.0,Government,0.475,1.0,0.3,0.1,0.5405405405405406,0.523581081081081
49,112303,724,4,56152,1,0,898000,24,0.5,8.0,Salaried,0.29333333333333333,1.0,0.4,0.2,0.6531531531531533,0.515972972972973
39,75190,733,1,10922,1,0,526000,18,0.15,7.0,Entrepreneur,0.2783333333333333,0.8898395669242856,0.2,0.4,0.5405405405405406,0.48704097281215253
43,66248,727,2,21151,1,0,464000,24,0.32,7.0,Entrepreneur,0.28833333333333333,1.0,0.2,0.4,0.5405405405405406,0.5175810810810811
56,106831,820,4,53416,1,0,641000,24,0.5,6.0,Government,0.13333333333333333,1.0,0.3,0.1,0.42792792792792794,0.4041891891891892
32,61242,692,1,9823,1,0,306000,18,0.16,5.0,Salaried,0.3466666666666667,0.7299728944188629,0.2,0.2,0.3153153153153153,0.39379052090201305
46,29904,697,1,4151,0,0,88000,36,0.14,2.94,Gig Worker,0.3383333333333333,0.36758986782395026,0.4,0.8,0.08333333333333331,0.4058974669559876
37,26915,606,1,3954,0,0,90000,36,0.15,3.34,Gig Worker,0.49,0.399653229302124,0.2,0.8,0.12837837837837834,0.44617006408228777
42,65004,825,0,0,1,0,520000,12,0.0,8.0,Self-Employed,0.125,1.0,0.2,0.5,0.6531531531531533,0.505472972972973
57,112865,580,3,53809,1,0,790000,12,0.48,7.0,Government,0.5333333333333333,1.0,0.3,0.1,0.5405405405405406,0.5410810810810811
44,68857,718,2,19211,1,0,413000,12,0.28,6.0,Self-Employed,0.30333333333333334,1.0,0.2,0.5,0.42792792792792794,0.5251891891891892
42,72481,650,2,20567,1,0,435000,24,0.28,6.0,Salaried,0.4166666666666667,0.8897044282869534,0.2,0.2,0.42792792792792794,0.4716152962609276
25,20180,704,1,3162,1,0,141000,36,0.16,6.99,Salaried,0.32666666666666666,0.5846272436956282,0.6,0.2,0.5394144144144145,0.4250689730860692
50,100306,595,3,47124,1,1,702000,36,0.47,7.0,Entrepreneur,0.5083333333333333,1.0,0.4,0.4,0.5405405405405406,0.6035810810810811
49,159403,771,1,24585,1,0,1116000,12,0.15,7.0,Self-Employed,0.215,1.0,0.4,0.5,0.5405405405405406,0.5355810810810812
67,97765,623,2,30467,1,0,391000,30,0.31,4.0,Entrepreneur,0.46166666666666667,0.7415798655506117,0.3,0.4,0.20270270270270271,0.4643003717930584
38,69858,793,3,31705,1,0,559000,12,0.45,8.0,Salaried,0.17833333333333334,1.0,0.2,0.2,0.6531531531531533,0.46147297297297296
44,68244,625,2,19457,1,0,341000,30,0.29,5.0,Salaried,0.4583333333333333,0.7527808712528249,0.2,0.2,0.3153153153153153,0.4329925151105035
44,26055,778,3,11363,0,0,117000,30,0.44,4.49,Gig Worker,0.20333333333333334,0.9763321179556067,0.2,0.8,0.2578828828828829,0.5237654619213341
60,87955,633,0,0,1,0,440000,18,0.0,5.0,Entrepreneur,0.445,0.4631998265106105,0.3,0.4,0.3153153153153153,0.40659725392494994
40,78899,650,2,22162,1,0,473000,30,0.28,6.0,Salaried,0.4166666666666667,0.8012071692219729,0.2,0.2,0.42792792792792794,0.4494909814946825
45,65204,699,2,21159,1,0,456000,24,0.32,6.99,Entrepreneur,0.335,1.0,0.4,0.4,0.5394144144144145,0.5514121621621623
49,144838,632,1,22088,1,0,869000,18,0.15,6.0,Self-Employed,0.44666666666666666,0.8097066812321096,0.4,0.5,0.42792792792792794,0.5406158594972167
44,27337,629,2,8038,0,0,114000,30,0.29,4.17,Gig Worker,0.45166666666666666,0.7217324505249296,0.2,0.8,0.22184684684684686,0.5292101396582594
36,83854,633,1,12483,1,0,587000,36,0.15,7.0,Salaried,0.445,0.572196030313711,0.2,0.2,0.5405405405405406,0.4176300886595089
44,26611,725,4,13306,0,0,106000,36,0.5,3.98,Gig Worker,0.2916666666666667,1.0,0.2,0.8,0.20045045045045046,0.5475675675675676
54,28337,699,0,0,0,0,102000,18,0.0,3.6,Gig Worker,0.335,0.33329020166017737,0.4,0.8,0.15765765765765766,0.4074711990636931
29,34702,704,0,0,1,0,208000,24,0.0,5.99,Self-Employed,0.32666666666666666,0.4162424195851664,0.6,0.5,0.42680180180180183,0.42608087516656185
43,68775,674,3,28803,1,0,413000,30,0.42,6.01,Salaried,0.37666666666666665,1.0,0.2,0.2,0.42905405405405406,0.4873581081081081
33,62803,743,1,9583,1,0,377000,18,0.15,6.0,Entrepreneur,0.26166666666666666,0.8101376379165658,0.2,0.4,0.42792792792792794,0.44522359866833067
56,20848,784,3,9393,0,1,101000,12,0.45,4.84,Gig Worker,0.19333333333333333,1.0,0.7,0.8,0.2972972972972973,0.5825945945945946
25,10292,746,1,1578,0,0,45000,24,0.15,4.37,Gig Worker,0.25666666666666665,0.5591721725612127,0.6,0.8,0.2443693693693694,0.4734484485457086
35,45551,683,2,12348,1,0,273000,30,0.27,5.99,Salaried,0.3616666666666667,0.7847614029695653,0.2,0.2,0.42680180180180183,0.42871062101266166
46,111998,602,1,18050,1,0,560000,12,0.16,5.0,Entrepreneur,0.49666666666666665,0.9630628324712147,0.4,0.4,0.3153153153153153,0.557063005415101
60,73871,541,3,36115,1,1,295000,36,0.49,3.99,Entrepreneur,0.5983333333333334,0.9997031862852009,0.3,0.4,0.2015765765765766,0.5696622830577868
41,69729,694,0,0,1,0,488000,30,0.0,7.0,Salaried,0.3433333333333333,0.38880682515325204,0.2,0.2,0.5405405405405406,0.3412827873693941
35,60981,540,2,18533,1,0,305000,18,0.3,5.0,Salaried,0.6,0.9696310994256256,0.2,0.2,0.3153153153153153,0.5297050721537038
64,89211,684,1,13908,1,0,357000,18,0.16,4.0,Self-Employed,0.36,0.6303657122502331,0.3,0.5,0.20270270270270271,0.4259968334679637
25,22793,812,4,11396,1,1,137000,36,0.5,6.01,Salaried,0.14666666666666667,1.0,0.6,0.2,0.42905405405405406,0.4583581081081081
25,27685,607,1,4325,1,0,138000,24,0.16,4.98,Salaried,0.48833333333333334,0.6065257961591717,0.6,0.2,0.31306306306306314,0.4450909084992524
47,148591,597,4,74296,1,0,1040000,36,0.5,7.0,Government,0.505,1.0,0.4,0.1,0.5405405405405406,0.542581081081081
35,56515,750,5,28258,1,0,452000,18,0.5,8.0,Salaried,0.25,1.0,0.2,0.2,0.6531531531531533,0.48297297297297304
29,38820,475,3,17842,1,1,194000,12,0.46,5.0,Salaried,0.7083333333333334,1.0,0.6,0.2,0.3153153153153153,0.6097972972972974
50,112436,730,0,0,1,0,675000,36,0.0,6.0,Government,0.2833333333333333,0.27793589241879824,0.4,0.1,0.42792792792792794,0.2786731622938887
44,68967,817,3,30564,1,0,414000,30,0.44,6.0,Salaried,0.13833333333333334,1.0,0.2,0.2,0.42792792792792794,0.4156891891891892
35,51199,630,0,0,1,0,358000,12,0.0,6.99,Salaried,0.45,0.9711561206707596,0.2,0.2,0.5394144144144145,0.5187011923298521
26,16672,616,1,2619,0,0,80000,24,0.16,4.8,Gig Worker,0.47333333333333333,0.5950429195990617,0.6,0.8,0.2927927927927928,0.5546796488186844
52,170783,747,4,85392,1,0,1025000,36,0.5,6.0,Salaried,0.255,1.0,0.4,0.2,0.42792792792792794,0.4706891891891892
49,106140,606,2,34552,1,0,637000,30,0.33,6.0,Entrepreneur,0.49,0.8759709398488369,0.4,0.4,0.42792792792792794,0.5501819241513984
40,78393,764,1,11643,1,0,549000,36,0.15,7.0,Salaried,0.22666666666666666,0.5717559816140046,0.2,0.2,0.5405405405405406,0.3520200764845822
64,97207,612,1,13453,1,0,486000,30,0.14,5.0,Self-Employed,0.48,0.5084167463934354,0.3,0.5,0.3153153153153153,0.44840148389565615
29,36089,841,0,0,1,0,253000,30,0.0,7.01,Self-Employed,0.09833333333333333,0.38946924424493773,0.6,0.5,0.5416666666666666,0.3681173110612344
25,21678,752,3,10701,1,0,152000,30,0.49,7.01,Salaried,0.24666666666666667,1.0,0.6,0.2,0.5416666666666666,0.50525
33,61634,703,1,9872,1,0,431000,36,0.16,6.99,Self-Employed,0.3283333333333333,0.5906972943024473,0.2,0.5,0.5394144144144145,0.447086485737774
41,66271,836,2,18389,1,0,398000,24,0.28,6.01,Self-Employed,0.10666666666666667,0.8795283339955972,0.2,0.5,0.42905405405405406,0.43624019160700744
44,66388,782,4,33194,1,0,465000,12,0.5,7.0,Self-Employed,0.19666666666666666,1.0,0.2,0.5,0.5405405405405406,0.5100810810810811
39,76198,729,1,12275,1,0,610000,30,0.16,8.01,Salaried,0.285,0.7132368595267884,0.2,0.2,0.6542792792792793,0.42195110677358894
46,116309,550,1,17512,1,0,582000,36,0.15,5.0,Entrepreneur,0.5833333333333334,0.4826033334575236,0.4,0.4,0.3153153153153153,0.4629481306616783
26,13756,643,4,6878,0,1,78000,30,0.5,5.67,Gig Worker,0.42833333333333334,1.0,0.6,0.8,0.39076576576576577,0.6571148648648648
59,102606,786,1,15080,1,0,718000,24,0.15,7.0,Entrepreneur,0.19,0.7308972618018874,0.3,0.4,0.5405405405405406,0.4308053965315529
41,67360,595,5,33680,1,1,404000,36,0.5,6.0,Entrepreneur,0.5083333333333333,1.0,0.2,0.4,0.42792792792792794,0.5666891891891892
55,160880,638,3,70010,1,0,1126000,24,0.44,7.0,Government,0.43666666666666665,1.0,0.3,0.1,0.5405405405405406,0.5120810810810811
46,173885,618,2,55325,1,0,869000,24,0.32,5.0,Salaried,0.47,0.8773359148607159,0.4,0.2,0.3153153153153153,0.48763127601247636
47,107810,732,0,0,1,0,647000,12,0.0,6.0,Government,0.28,0.8335136917828689,0.4,0.1,0.42792792792792794,0.41656761213490645
48,174706,777,2,47219,1,0,1398000,24,0.27,8.0,Government,0.205,1.0,0.4,0.1,0.6531531531531533,0.46947297297297297
47,160413,777,3,69782,1,0,1283000,24,0.44,8.0,Self-Employed,0.205,1.0,0.4,0.5,0.6531531531531533,0.549472972972973
49,28678,631,3,12642,0,1,125000,30,0.44,4.36,Gig Worker,0.4483333333333333,0.9768618608147167,0.4,0.8,0.24324324324324328,0.6152019516901657
57,110584,731,1,16712,1,0,774000,24,0.15,7.0,Self-Employed,0.2816666666666667,0.7379307434469122,0.3,0.5,0.5405405405405406,0.48006376694280917
44,83018,628,2,26997,1,0,498000,12,0.33,6.0,Government,0.4533333333333333,1.0,0.2,0.1,0.42792792792792794,0.49018918918918924
50,113494,683,0,0,1,0,794000,30,0.0,7.0,Government,0.3616666666666667,0.3886646969100668,0.4,0.1,0.5405405405405406,0.34674725530859785
40,69506,741,1,10106,1,0,487000,30,0.15,7.01,Salaried,0.265,0.6315841637972102,0.2,0.2,0.5416666666666666,0.37864604094930254
59,101962,784,4,50981,1,0,612000,18,0.5,6.0,Entrepreneur,0.19333333333333333,1.0,0.3,0.4,0.42792792792792794,0.4821891891891892
33,55736,528,3,26273,1,0,279000,24,0.47,5.01,Salaried,0.62,1.0,0.2,0.2,0.31644144144144143,0.5434662162162163
63,14154,707,1,2103,0,0,95000,24,0.15,6.71,Retired,0.32166666666666666,0.7137362033504467,0.7,0.6,0.507882882882883,0.5411164832700441
41,77168,812,1,10938,1,0,540000,30,0.14,7.0,Self-Employed,0.14666666666666667,0.625,0.2,0.5,0.5405405405405406,0.40133108108108106
25,31774,718,0,0,1,0,222000,30,0.0,6.99,Salaried,0.30333333333333334,0.3881580327731269,0.6,0.2,0.5394144144144145,0.3689516703554439
43,66450,706,3,29618,1,0,465000,24,0.45,7.0,Salaried,0.3233333333333333,1.0,0.2,0.2,0.5405405405405406,0.48808108108108106
33,51538,654,1,7175,1,0,309000,36,0.14,6.0,Entrepreneur,0.41,0.5096024077164207,0.2,0.4,0.42792792792792794,0.4145897911182944
52,111117,810,1,15589,1,0,778000,30,0.14,7.0,Salaried,0.15,0.6228019914944508,0.4,0.2,0.5405405405405406,0.36178157895469387
34,50488,658,1,7571,1,0,252000,30,0.15,4.99,Self-Employed,0.4033333333333333,0.5272209898061585,0.2,0.5,0.31418918918918926,0.4199336258299181
36,66303,691,1,9784,1,0,464000,36,0.15,7.0,Self-Employed,0.34833333333333333,0.569931196901319,0.2,0.5,0.5405405405405406,0.44806388030641087
25,30141,662,0,0,1,0,151000,36,0.0,5.01,Self-Employed,0.39666666666666667,0.23193459874392822,0.6,0.5,0.31644144144144143,0.38444986590219826
36,68020,708,1,11050,1,0,544000,24,0.16,8.0,Entrepreneur,0.32,0.8261459047992422,0.2,0.4,0.6531531531531533,0.5005094491727835
25,17826,814,2,5201,0,0,52000,36,0.29,2.92,Gig Worker,0.14333333333333334,0.6213250724077606,0.6,0.8,0.08108108108108106,0.4304934302641023
25,21771,627,0,0,1,0,131000,36,0.0,6.02,Self-Employed,0.455,0.2785730933266646,0.6,0.5,0.43018018018018017,0.4306703003586932
51,150448,709,2,45862,1,0,1204000,24,0.3,8.0,Government,0.31833333333333336,1.0,0.4,0.1,0.6531531531531533,0.503472972972973
51,150714,731,2,46410,1,0,904000,36,0.31,6.0,Salaried,0.2816666666666667,0.7909142604658616,0.4,0.2,0.42792792792792794,0.42641775430565465
47,109495,635,0,0,1,0,657000,30,0.0,6.0,Entrepreneur,0.44166666666666665,0.3333485547285264,0.4,0.4,0.42792792792792794,0.40002632787132075
30,16491,695,4,8246,0,1,102000,24,0.5,6.19,Gig Worker,0.3416666666666667,1.0,0.2,0.8,0.4493243243243244,0.5998986486486486
41,66800,848,1,10348,1,0,401000,30,0.15,6.0,Self-Employed,0.08666666666666667,0.5916833000665336,0.2,0.5,0.42792792792792794,0.35811001420582256
41,76918,558,2,21590,1,1,538000,18,0.28,6.99,Entrepreneur,0.57,1.0,0.2,0.4,0.5394144144144145,0.6019121621621621
28,21546,666,3,10590,1,0,108000,30,0.49,5.01,Salaried,0.39,1.0,0.6,0.2,0.31644144144144143,0.5144662162162161
60,74016,720,2,20645,1,0,444000,30,0.28,6.0,Self-Employed,0.3,0.7981382403804583,0.3,0.5,0.42792792792792794,0.48372374928430384
52,111914,669,1,16500,1,0,671000,36,0.15,6.0,Government,0.385,0.5233019534179354,0.4,0.1,0.42792792792792794,0.37051467754367307
39,69303,900,2,19067,1,0,485000,12,0.28,7.0,Entrepreneur,0.0,1.0,0.2,0.4,0.5405405405405406,0.4310810810810811
42,66313,743,3,32806,1,0,531000,12,0.49,8.01,Entrepreneur,0.26166666666666666,1.0,0.2,0.4,0.6542792792792793,0.5266418918918919
44,65812,616,1,9876,1,1,395000,12,0.15,6.0,Self-Employed,0.47333333333333333,1.0,0.2,0.5,0.42792792792792794,0.5761891891891893
25,14532,513,0,0,0,0,66000,36,0.0,4.54,Gig Worker,0.645,0.210263938587638,0.6,0.8,0.26351351351351354,0.5055930116739366
39,66167,727,1,10114,1,0,529000,18,0.15,7.99,Salaried,0.28833333333333333,0.995029971861323,0.2,0.2,0.6520270270270271,0.49306154701938487
33,59871,639,1,8203,1,0,419000,36,0.14,7.0,Salaried,0.435,0.552351135187567,0.2,0.2,0.5405405405405406,0.4096688648779728
29,37011,803,0,0,1,0,296000,12,0.0,8.0,Salaried,0.16166666666666665,1.0,0.6,0.2,0.6531531531531533,0.49647297297297294
38,77231,678,3,36491,1,0,541000,18,0.47,7.0,Entrepreneur,0.37,1.0,0.2,0.4,0.5405405405405406,0.5420810810810811
63,9728,654,2,2749,0,1,80000,24,0.28,8.22,Retired,0.41,1.0,0.7,0.6,0.6779279279279281,0.6646891891891892
49,101058,653,2,32731,1,0,707000,24,0.32,7.0,Government,0.4116666666666667,1.0,0.4,0.1,0.5405405405405406,0.5145810810810811
35,58020,778,0,0,1,0,406000,12,0.0,7.0,Self-Employed,0.20333333333333334,0.9718870887433453,0.2,0.5,0.5405405405405406,0.5050528532669174
48,166107,733,3,70340,1,0,1163000,36,0.42,7.0,Self-Employed,0.2783333333333333,1.0,0.4,0.5,0.5405405405405406,0.5545810810810812
58,131769,840,0,0,1,0,922000,18,0.0,7.0,Salaried,0.1,0.6478790183606946,0.3,0.2,0.5405405405405406,0.34305083567125483
53,159419,682,3,67301,1,0,797000,30,0.42,5.0,Entrepreneur,0.36333333333333334,0.9813517279064048,0.4,0.4,0.3153153153153153,0.5216352292738985
42,67851,768,2,18469,1,0,475000,24,0.27,7.0,Salaried,0.22,0.9398207510247127,0.2,0.2,0.5405405405405406,0.4420362688372593
34,47407,770,1,7071,1,0,332000,24,0.15,7.0,Salaried,0.21666666666666667,0.7349242845055701,0.2,0.2,0.5405405405405406,0.38981215220747367
50,112505,753,1,17095,1,0,675000,24,0.15,6.0,Salaried,0.245,0.6698961527635809,0.4,0.2,0.42792792792792794,0.38516322738008446
46,164947,659,2,45186,1,0,990000,18,0.27,6.0,Government,0.40166666666666667,1.0,0.4,0.1,0.42792792792792794,0.49468918918918925
52,28169,737,1,4458,0,0,136000,18,0.16,4.83,Gig Worker,0.27166666666666667,0.7108023924382333,0.4,0.8,0.2961711711711712,0.5036262737852341
49,178306,692,2,52992,1,0,1070000,12,0.3,6.0,Government,0.3466666666666667,1.0,0.4,0.1,0.42792792792792794,0.4781891891891892
54,142440,690,3,64411,1,0,855000,18,0.45,6.0,Entrepreneur,0.35,1.0,0.4,0.4,0.42792792792792794,0.5391891891891892
35,48446,635,2,14362,1,0,242000,12,0.3,5.0,Salaried,0.44166666666666665,1.0,0.2,0.2,0.3153153153153153,0.48979729729729726
57,106907,530,0,0,1,0,641000,12,0.0,6.0,Salaried,0.6166666666666667,0.8327591063052726,0.3,0.2,0.42792792792792794,0.5273789657655074
44,69294,799,1,10188,1,1,416000,36,0.15,6.0,Entrepreneur,0.16833333333333333,0.522978313551812,0.2,0.4,0.42792792792792794,0.3454337675771422
66,74367,734,0,0,1,0,446000,12,0.0,6.0,Entrepreneur,0.27666666666666667,0.8329560752006192,0.3,0.4,0.42792792792792794,0.46542820798934403
33,51357,592,3,23386,1,0,359000,24,0.46,6.99,Salaried,0.5133333333333333,1.0,0.2,0.2,0.5394144144144145,0.5449121621621622
